"bgc_id"	"on_contig_edge"	"length_nt"	"gcf_id"	"orig_folder"	"orig_filename"
3830	0	91081	1827	GCA_904830945.1	LR882949.1.region008.gbk
3831	0	19472	450	GCA_904830955.1	LR882970.1.region001.gbk
3832	0	41122	1451	GCA_904830955.1	LR882970.1.region002.gbk
3833	0	20465	461	GCA_904830955.1	LR882970.1.region003.gbk
3834	0	45346	1547	GCA_904830955.1	LR882970.1.region004.gbk
3835	0	41378	1513	GCA_904830955.1	LR882970.1.region005.gbk
3836	0	39235	1164	GCA_904830955.1	LR882970.1.region006.gbk
3837	0	55992	1657	GCA_904830955.1	LR882970.1.region007.gbk
3838	0	18628	510	GCA_904830955.1	LR882970.1.region008.gbk
3839	0	43207	783	GCA_904830955.1	LR882970.1.region009.gbk
3840	0	21962	198	GCA_904830955.1	LR882970.1.region010.gbk
3841	0	20085	764	GCA_927797885.1	OV696605.1.region001.gbk
3842	0	41113	1629	GCA_927797885.1	OV696605.1.region002.gbk
3843	0	20900	436	GCA_927797885.1	OV696605.1.region003.gbk
3844	0	15641	12	GCA_937024135.1	OW445656.1.region001.gbk
3845	0	17247	418	GCA_937024135.1	OW445656.1.region002.gbk
3846	0	21950	146	GCA_937024135.1	OW445656.1.region003.gbk
3847	0	31974	99	GCA_937024135.1	OW445656.1.region004.gbk
3848	0	95546	1518	GCA_937024135.1	OW445656.1.region005.gbk
3849	0	56438	1264	GCA_937024135.1	OW445656.1.region006.gbk
3850	0	44222	1127	GCA_937024135.1	OW445656.1.region007.gbk
3851	0	89994	1827	GCA_937024135.1	OW445656.1.region008.gbk
3852	0	56873	1537	GCA_937024135.1	OW445657.1.region001.gbk
3853	0	19057	389	GCA_947331815.1	OX373462.1.region001.gbk
3854	0	17964	269	GCA_947331815.1	OX373462.1.region002.gbk
3855	0	20813	196	GCA_947331815.1	OX373462.1.region003.gbk
3856	0	49763	957	GCA_963665115.1	OY762007.1.region001.gbk
3857	0	20930	532	GCA_963665115.1	OY762007.1.region002.gbk
3858	0	23319	337	GCA_963665115.1	OY762007.1.region003.gbk
3859	0	40902	1568	GCA_963665115.1	OY762007.1.region004.gbk
3860	0	28640	1063	GCA_963665115.1	OY762007.1.region005.gbk
3861	0	41923	1435	GCA_963665115.1	OY762007.1.region006.gbk
3862	0	44660	1103	GCA_963665115.1	OY762007.1.region007.gbk
3863	0	42311	772	GCA_963665115.1	OY762007.1.region008.gbk
3864	0	43594	409	GCA_963665115.1	OY762007.1.region009.gbk
3865	0	42361	690	GCA_963665115.1	OY762007.1.region010.gbk
3866	0	74665	1627	GCA_963665115.1	OY762007.1.region011.gbk
3867	0	90222	1692	GCA_963665115.1	OY762007.1.region012.gbk
3868	0	79667	1790	GCA_963665115.1	OY762007.1.region013.gbk
3869	0	53211	1700	GCA_963665115.1	OY762007.1.region014.gbk
3870	0	41821	681	GCA_963665115.1	OY762007.1.region015.gbk
3871	0	17932	622	GCA_963665995.1	OY762512.1.region001.gbk
3872	0	41467	1337	GCA_963665995.1	OY762512.1.region002.gbk
3873	0	47940	1667	GCA_963665995.1	OY762512.1.region003.gbk
3874	0	19566	728	GCA_963665995.1	OY762512.1.region004.gbk
3875	0	42950	1400	GCA_963665995.1	OY762512.1.region005.gbk
3876	0	72549	1754	GCA_963665995.1	OY762512.1.region006.gbk
3877	0	43424	945	GCA_963665995.1	OY762512.1.region007.gbk
3878	0	46531	1585	GCA_963665995.1	OY762512.1.region008.gbk
3879	0	48457	1619	GCA_963665995.1	OY762512.1.region009.gbk
3880	0	21917	370	GCA_963665995.1	OY762512.1.region010.gbk
3881	0	43438	1133	GCA_963665995.1	OY762512.1.region011.gbk
3882	0	20507	234	GCA_963665995.1	OY762512.1.region012.gbk
3883	0	22522	140	GCA_963702855.1	OY969765.1.region001.gbk
3884	0	17952	551	GCA_963702855.1	OY969765.1.region002.gbk
3885	0	19140	778	GCA_963702855.1	OY969765.1.region003.gbk
3886	0	42250	910	GCA_963702855.1	OY969765.1.region004.gbk
3887	0	24163	895	GCA_963702855.1	OY969765.1.region005.gbk
3888	0	46353	1140	GCA_963702855.1	OY969765.1.region006.gbk
3889	0	20888	528	GCA_963703315.1	OY969811.1.region001.gbk
3890	0	41125	1489	GCA_963703315.1	OY969811.1.region002.gbk
3891	0	37314	830	GCA_963706595.1	OY970166.1.region001.gbk
3892	0	43614	1300	GCA_963706595.1	OY970166.1.region002.gbk
3893	0	45665	1608	GCA_963706595.1	OY970166.1.region003.gbk
3894	0	19366	616	GCA_963706595.1	OY970166.1.region004.gbk
3895	0	42605	1383	GCA_963706595.1	OY970166.1.region005.gbk
3896	0	20449	840	GCA_963706595.1	OY970166.1.region006.gbk
3897	0	52109	1746	GCA_963706595.1	OY970166.1.region007.gbk
3898	0	51202	1600	GCA_963706595.1	OY970166.1.region008.gbk
3899	0	22271	748	GCA_963706595.1	OY970166.1.region009.gbk
3900	0	60128	1804	GCA_963706595.1	OY970166.1.region010.gbk
3901	0	42363	1042	GCA_963706595.1	OY970166.1.region011.gbk
3902	0	42061	966	GCA_963718615.1	OY970368.1.region001.gbk
3903	0	53968	1708	GCA_963718615.1	OY970368.1.region002.gbk
3904	0	36743	678	GCA_963718615.1	OY970368.1.region003.gbk
3905	0	23207	99	GCA_963718615.1	OY970368.1.region004.gbk
3906	0	42429	332	GCA_963718615.1	OY970368.1.region005.gbk
3907	0	18577	597	GCA_963718615.1	OY970368.1.region006.gbk
3908	0	21995	1066	GCA_963718615.1	OY970368.1.region007.gbk
3909	0	50085	1677	GCA_963718615.1	OY970368.1.region008.gbk
3910	0	48538	1532	GCA_963718615.1	OY970368.1.region009.gbk
3911	0	41260	995	GCA_963718615.1	OY970368.1.region010.gbk
3912	0	48373	1041	GCA_963718615.1	OY970368.1.region011.gbk
3913	0	59953	1416	GCA_963718615.1	OY970368.1.region012.gbk
3914	0	41095	1183	GCA_963920465.1	OY986430.1.region001.gbk
3915	0	18669	447	GCA_963920465.1	OY986430.1.region002.gbk
3916	0	21275	408	GCA_963920465.1	OY986430.1.region003.gbk
3917	0	67489	1097	GCA_963920475.1	OY986432.1.region001.gbk
3918	0	41098	1375	GCA_963920475.1	OY986432.1.region002.gbk
3919	0	20207	408	GCA_963920475.1	OY986432.1.region003.gbk
3920	0	61718	1544	GCA_963920475.1	OY986432.1.region004.gbk
3921	0	20939	897	GCA_963920475.1	OY986432.1.region005.gbk
3922	1	19727	897	GCA_963920485.1	OY986431.1.region001.gbk
3923	0	41071	1557	GCA_963920485.1	OY986431.1.region002.gbk
3924	0	21278	408	GCA_963920485.1	OY986431.1.region003.gbk
3925	0	11170	26	GCA_963920485.1	OY986431.1.region004.gbk
3926	0	23162	573	GCA_963920495.1	OY986434.1.region001.gbk
3927	0	41104	1277	GCA_963920495.1	OY986434.1.region002.gbk
3928	0	20027	897	GCA_963920495.1	OY986434.1.region003.gbk
3929	0	21230	408	GCA_963920495.1	OY986434.1.region004.gbk
3930	0	41098	1375	GCA_963920505.1	OY986433.1.region001.gbk
3931	0	19997	897	GCA_963920505.1	OY986433.1.region002.gbk
3932	0	21209	408	GCA_963920505.1	OY986433.1.region003.gbk
3933	0	68492	1648	GCA_963921275.3	OZ001294.2.region001.gbk
3934	0	40625	1276	GCA_963921275.3	OZ001294.2.region002.gbk
3935	0	18839	192	GCA_963921275.3	OZ001294.2.region003.gbk
3936	0	34245	577	GCA_963921275.3	OZ001294.2.region004.gbk
3937	0	20903	221	GCA_963921275.3	OZ001294.2.region005.gbk
3938	0	41344	792	GCA_963921275.3	OZ001294.2.region006.gbk
3939	0	43773	1169	GCA_963921275.3	OZ001294.2.region007.gbk
3940	0	22049	272	GCA_963921275.3	OZ001294.2.region008.gbk
3941	0	89106	1694	GCA_963921275.3	OZ001294.2.region009.gbk
3942	0	21746	153	GCA_963921275.3	OZ001294.2.region010.gbk
3943	0	10417	1461	GCA_963921275.3	OZ001294.2.region011.gbk
3944	0	41053	1094	GCA_963921275.3	OZ001294.2.region012.gbk
3945	0	43054	657	GCA_963921275.3	OZ001294.2.region013.gbk
3946	0	30599	758	GCA_963921295.3	CAWUFF020000005.1.region001.gbk
3947	0	65880	1594	GCA_963921295.3	CAWUFF020000005.1.region002.gbk
3948	0	58223	1651	GCA_963921295.3	CAWUFF020000005.1.region003.gbk
3949	0	20930	330	GCA_963921295.3	CAWUFF020000005.1.region004.gbk
3950	0	23360	67	GCA_963921295.3	CAWUFF020000005.1.region005.gbk
3951	0	22497	191	GCA_963921295.3	CAWUFF020000005.1.region006.gbk
3952	0	46869	1592	GCA_963921295.3	CAWUFF020000006.1.region001.gbk
3953	0	22473	212	GCA_963921295.3	CAWUFF020000006.1.region002.gbk
3954	0	23291	640	GCA_963921295.3	CAWUFF020000006.1.region003.gbk
3955	0	39136	1511	GCA_963921295.3	CAWUFF020000006.1.region004.gbk
3956	0	49456	1537	GCA_963921295.3	CAWUFF020000006.1.region005.gbk
3957	0	42421	112	GCA_963921295.3	CAWUFF020000006.1.region006.gbk
3958	0	19699	897	GCF_000007925.1	NC_005042.1.region001.gbk
3959	0	20461	278	GCF_000007925.1	NC_005042.1.region002.gbk
3960	0	21197	827	GCF_000007925.1	NC_005042.1.region003.gbk
3961	0	16926	152	GCF_000009705.1	NC_003272.1.region001.gbk
3962	0	21191	1124	GCF_000009705.1	NC_003272.1.region002.gbk
3963	0	63101	1723	GCF_000009705.1	NC_003272.1.region003.gbk
3964	0	43390	808	GCF_000009705.1	NC_003272.1.region004.gbk
3965	0	19164	591	GCF_000009705.1	NC_003272.1.region005.gbk
3966	0	20185	407	GCF_000009705.1	NC_003272.1.region006.gbk
3967	0	40565	1162	GCF_000009705.1	NC_003272.1.region007.gbk
3968	0	27114	1241	GCF_000009705.1	NC_003272.1.region008.gbk
3969	0	42465	437	GCF_000009705.1	NC_003272.1.region009.gbk
3970	0	93823	1740	GCF_000009705.1	NC_003272.1.region010.gbk
3971	0	58377	1712	GCF_000009705.1	NC_003272.1.region011.gbk
3972	0	41167	1377	GCF_000009705.1	NC_003272.1.region012.gbk
3973	0	20969	301	GCF_000009705.1	NC_003272.1.region013.gbk
3974	1	48252	1783	GCF_000009705.1	NC_003272.1.region014.gbk
3975	1	19731	168	GCF_000009705.1	NC_003276.1.region001.gbk
3976	0	20094	262	GCF_000009725.1	NC_000911.1.region001.gbk
3977	0	20502	310	GCF_000009725.1	NC_000911.1.region002.gbk
3978	0	20816	768	GCF_000009725.1	NC_000911.1.region003.gbk
3979	0	20212	837	GCF_000010065.1	NC_006576.1.region001.gbk
3980	0	20927	806	GCF_000010065.1	NC_006576.1.region002.gbk
3981	1	18626	972	GCF_000010625.1	NC_010296.1.region001.gbk
3982	0	29064	14	GCF_000010625.1	NC_010296.1.region002.gbk
3983	0	45526	1524	GCF_000010625.1	NC_010296.1.region003.gbk
3984	0	40208	725	GCF_000010625.1	NC_010296.1.region004.gbk
3985	0	17629	706	GCF_000010625.1	NC_010296.1.region005.gbk
3986	0	57111	1723	GCF_000010625.1	NC_010296.1.region006.gbk
3987	0	25810	191	GCF_000010625.1	NC_010296.1.region007.gbk
3988	0	20064	25	GCF_000010625.1	NC_010296.1.region008.gbk
3989	0	90608	1812	GCF_000010625.1	NC_010296.1.region009.gbk
3990	0	21956	372	GCF_000010625.1	NC_010296.1.region010.gbk
3991	0	61721	1402	GCF_000010625.1	NC_010296.1.region011.gbk
3992	0	65172	1188	GCF_000010625.1	NC_010296.1.region012.gbk
3993	0	20298	543	GCF_000011345.1	NC_004113.1.region001.gbk
3994	0	19710	781	GCF_000011345.1	NC_004113.1.region002.gbk
3995	0	21929	209	GCF_000011345.1	NC_004113.1.region003.gbk
3996	0	34354	776	GCF_000011385.1	NC_005125.1.region001.gbk
3997	0	18762	904	GCF_000011385.1	NC_005125.1.region002.gbk
3998	0	22688	72	GCF_000011385.1	NC_005125.1.region003.gbk
3999	0	75909	1859	GCF_000011385.1	NC_005125.1.region004.gbk
4000	0	41104	1398	GCF_000011385.1	NC_005125.1.region005.gbk
4001	0	66320	1854	GCF_000011385.1	NC_005125.1.region006.gbk
4002	0	23185	676	GCF_000011385.1	NC_005125.1.region007.gbk
4003	0	53958	1582	GCF_000011385.1	NC_005125.1.region008.gbk
4004	0	19243	897	GCF_000011465.1	NC_005072.1.region001.gbk
4005	0	20608	456	GCF_000011465.1	NC_005072.1.region002.gbk
4006	0	21212	826	GCF_000011465.1	NC_005072.1.region003.gbk
4007	0	23225	59	GCF_000011485.1	NC_005071.1.region001.gbk
4008	0	41095	1389	GCF_000011485.1	NC_005071.1.region002.gbk
4009	0	19985	408	GCF_000011485.1	NC_005071.1.region003.gbk
4010	0	19575	316	GCF_000011485.1	NC_005071.1.region004.gbk
4011	0	20942	897	GCF_000011485.1	NC_005071.1.region005.gbk
4012	0	19492	897	GCF_000012465.1	NC_007335.2.region001.gbk
4013	0	20680	586	GCF_000012465.1	NC_007335.2.region002.gbk
4014	0	21245	827	GCF_000012465.1	NC_007335.2.region003.gbk
4015	0	20309	897	GCF_000012505.1	NC_007513.1.region001.gbk
4016	0	21224	271	GCF_000012505.1	NC_007513.1.region002.gbk
4017	0	41092	1507	GCF_000012505.1	NC_007513.1.region003.gbk
4018	0	19651	806	GCF_000012525.1	NC_007604.1.region001.gbk
4019	0	21236	837	GCF_000012525.1	NC_007604.1.region002.gbk
4020	0	19667	408	GCF_000012625.1	NC_007516.1.region001.gbk
4021	0	20909	897	GCF_000012625.1	NC_007516.1.region002.gbk
4022	0	21017	714	GCF_000012625.1	NC_007516.1.region003.gbk
4023	0	19281	897	GCF_000012645.1	NC_007577.1.region001.gbk
4024	0	20549	456	GCF_000012645.1	NC_007577.1.region002.gbk
4025	0	21212	826	GCF_000012645.1	NC_007577.1.region003.gbk
4026	0	20888	174	GCF_000013205.1	NC_007775.1.region001.gbk
4027	0	20879	174	GCF_000013225.1	NC_007776.1.region001.gbk
4028	0	42469	466	GCF_000014265.1	NC_008312.1.region001.gbk
4029	0	19570	282	GCF_000014265.1	NC_008312.1.region002.gbk
4030	0	18978	150	GCF_000014265.1	NC_008312.1.region003.gbk
4031	0	41119	930	GCF_000014265.1	NC_008312.1.region004.gbk
4032	0	27515	886	GCF_000014265.1	NC_008312.1.region005.gbk
4033	0	43594	938	GCF_000014265.1	NC_008312.1.region006.gbk
4034	0	62086	1829	GCF_000014265.1	NC_008312.1.region007.gbk
4035	0	20978	448	GCF_000014265.1	NC_008312.1.region008.gbk
4036	0	20321	87	GCF_000014265.1	NC_008312.1.region009.gbk
4037	0	18921	408	GCF_000014585.1	NC_008319.1.region001.gbk
4038	0	41095	1329	GCF_000014585.1	NC_008319.1.region002.gbk
4039	0	20909	897	GCF_000014585.1	NC_008319.1.region003.gbk
4040	0	19273	897	GCF_000015645.1	NC_008816.1.region001.gbk
4041	0	20531	456	GCF_000015645.1	NC_008816.1.region002.gbk
4042	0	21212	826	GCF_000015645.1	NC_008816.1.region003.gbk
4043	0	19339	897	GCF_000015665.1	NC_008817.1.region001.gbk
4044	0	20591	456	GCF_000015665.1	NC_008817.1.region002.gbk
4045	0	21212	826	GCF_000015665.1	NC_008817.1.region003.gbk
4046	0	19488	897	GCF_000015685.1	NC_008819.1.region001.gbk
4047	0	20675	586	GCF_000015685.1	NC_008819.1.region002.gbk
4048	0	21245	827	GCF_000015685.1	NC_008819.1.region003.gbk
4049	0	19875	408	GCF_000015705.1	NC_008820.1.region001.gbk
4050	0	47338	926	GCF_000015705.1	NC_008820.1.region002.gbk
4051	0	41095	1389	GCF_000015705.1	NC_008820.1.region003.gbk
4052	0	23225	81	GCF_000015705.1	NC_008820.1.region004.gbk
4053	0	20773	316	GCF_000015705.1	NC_008820.1.region005.gbk
4054	0	20942	897	GCF_000015705.1	NC_008820.1.region006.gbk
4055	0	20303	416	GCF_000015705.1	NC_008820.1.region007.gbk
4056	0	19276	897	GCF_000015965.1	NC_009091.1.region001.gbk
4057	0	20521	456	GCF_000015965.1	NC_009091.1.region002.gbk
4058	0	21212	826	GCF_000015965.1	NC_009091.1.region003.gbk
4059	0	42253	494	GCF_000017845.1	NC_010546.1.region001.gbk
4060	0	19594	40	GCF_000017845.1	NC_010546.1.region002.gbk
4061	0	152474	1869	GCF_000017845.1	NC_010546.1.region003.gbk
4062	0	43795	1695	GCF_000017845.1	NC_010546.1.region004.gbk
4063	0	34315	1013	GCF_000017845.1	NC_010546.1.region005.gbk
4064	0	21947	644	GCF_000017845.1	NC_010546.1.region006.gbk
4065	0	19369	897	GCF_000018065.1	NC_009840.1.region001.gbk
4066	0	20535	456	GCF_000018065.1	NC_009840.1.region002.gbk
4067	0	21212	826	GCF_000018065.1	NC_009840.1.region003.gbk
4068	0	10879	266	GCF_000018105.1	NC_009925.1.region001.gbk
4069	0	41164	1529	GCF_000018105.1	NC_009925.1.region002.gbk
4070	0	26309	1050	GCF_000018105.1	NC_009925.1.region003.gbk
4071	0	41131	691	GCF_000018105.1	NC_009925.1.region004.gbk
4072	0	19134	1122	GCF_000018105.1	NC_009925.1.region005.gbk
4073	0	19007	1330	GCF_000018105.1	NC_009925.1.region006.gbk
4074	0	16961	627	GCF_000018105.1	NC_009925.1.region007.gbk
4075	0	21236	583	GCF_000018105.1	NC_009925.1.region008.gbk
4076	0	93182	1848	GCF_000018105.1	NC_009926.1.region001.gbk
4077	1	21962	38	GCF_000018105.1	NC_009927.1.region001.gbk
4078	0	20013	897	GCF_000018585.1	NC_009976.1.region001.gbk
4079	0	20804	118	GCF_000018585.1	NC_009976.1.region002.gbk
4080	0	21197	827	GCF_000018585.1	NC_009976.1.region003.gbk
4081	0	17465	296	GCF_000019485.1	NC_010474.1.region001.gbk
4082	0	48163	1565	GCF_000019485.1	NC_010475.1.region001.gbk
4083	0	20846	319	GCF_000019485.1	NC_010475.1.region002.gbk
4084	0	43279	1254	GCF_000019485.1	NC_010475.1.region003.gbk
4085	0	51740	1761	GCF_000020025.1	NC_010628.1.region001.gbk
4086	0	50119	1569	GCF_000020025.1	NC_010628.1.region002.gbk
4087	0	59909	1867	GCF_000020025.1	NC_010628.1.region003.gbk
4088	0	85864	1540	GCF_000020025.1	NC_010628.1.region004.gbk
4089	0	59927	1341	GCF_000020025.1	NC_010628.1.region005.gbk
4090	0	41038	757	GCF_000020025.1	NC_010628.1.region006.gbk
4091	0	36288	655	GCF_000020025.1	NC_010628.1.region007.gbk
4092	0	41317	684	GCF_000020025.1	NC_010628.1.region008.gbk
4093	0	16314	46	GCF_000020025.1	NC_010628.1.region009.gbk
4094	0	96987	1653	GCF_000020025.1	NC_010628.1.region010.gbk
4095	0	92829	1838	GCF_000020025.1	NC_010628.1.region011.gbk
4096	0	51008	899	GCF_000020025.1	NC_010628.1.region012.gbk
4097	0	22190	238	GCF_000020025.1	NC_010628.1.region013.gbk
4098	0	182827	1880	GCF_000020025.1	NC_010628.1.region014.gbk
4099	0	19868	125	GCF_000020025.1	NC_010628.1.region015.gbk
4100	0	23306	67	GCF_000020025.1	NC_010628.1.region016.gbk
4101	0	39347	1262	GCF_000020025.1	NC_010628.1.region017.gbk
4102	0	43580	1244	GCF_000020025.1	NC_010628.1.region018.gbk
4103	0	21917	1143	GCF_000020025.1	NC_010628.1.region019.gbk
4104	0	42641	1179	GCF_000020025.1	NC_010628.1.region020.gbk
4105	0	56269	1534	GCF_000020025.1	NC_010628.1.region021.gbk
4106	1	7553	4	GCF_000020025.1	NC_010629.1.region001.gbk
4107	1	60995	1498	GCF_000020025.1	NC_010630.1.region001.gbk
4108	0	23336	159	GCF_000020025.1	NC_010631.1.region001.gbk
4109	0	19090	119	GCF_000021805.1	NC_011726.1.region001.gbk
4110	0	19292	25	GCF_000021805.1	NC_011726.1.region002.gbk
4111	0	56195	1318	GCF_000021805.1	NC_011726.1.region003.gbk
4112	0	23237	290	GCF_000021805.1	NC_011726.1.region004.gbk
4113	0	42308	997	GCF_000021805.1	NC_011726.1.region005.gbk
4114	0	21944	279	GCF_000021805.1	NC_011726.1.region006.gbk
4115	0	88545	1819	GCF_000021805.1	NC_011726.1.region007.gbk
4116	0	64713	1095	GCF_000021805.1	NC_011726.1.region008.gbk
4117	0	42246	1157	GCF_000021825.1	NC_011729.1.region001.gbk
4118	0	42176	1125	GCF_000021825.1	NC_011729.1.region002.gbk
4119	0	17686	588	GCF_000021825.1	NC_011729.1.region003.gbk
4120	0	58915	1612	GCF_000021825.1	NC_011729.1.region004.gbk
4121	0	45119	1564	GCF_000021825.1	NC_011729.1.region005.gbk
4122	0	21932	423	GCF_000021825.1	NC_011729.1.region006.gbk
4123	0	44011	1210	GCF_000021825.1	NC_011729.1.region007.gbk
4124	0	87952	1551	GCF_000021825.1	NC_011738.1.region001.gbk
4125	1	53878	1058	GCF_000021825.1	NC_011738.1.region002.gbk
4126	0	19892	897	GCF_000025125.1	NC_013771.1.region001.gbk
4127	0	18863	157	GCF_000025125.1	NC_013771.1.region002.gbk
4128	0	21926	268	GCF_000025125.1	NC_013771.1.region003.gbk
4129	0	41095	1280	GCF_000063505.1	NC_009481.1.region001.gbk
4130	0	19547	408	GCF_000063505.1	NC_009481.1.region002.gbk
4131	0	20942	447	GCF_000063505.1	NC_009481.1.region003.gbk
4132	0	18734	897	GCF_000063525.1	NC_009482.1.region001.gbk
4133	0	21260	408	GCF_000063525.1	NC_009482.1.region002.gbk
4134	0	18536	145	GCF_000147335.1	NC_014501.1.region001.gbk
4135	0	20951	249	GCF_000147335.1	NC_014501.1.region002.gbk
4136	0	45345	1524	GCF_000147335.1	NC_014501.1.region003.gbk
4137	0	22298	1022	GCF_000147335.1	NC_014501.1.region004.gbk
4138	0	20933	177	GCF_000147335.1	NC_014501.1.region005.gbk
4139	0	45142	564	GCF_000147335.1	NC_014501.1.region006.gbk
4140	0	48328	1767	GCF_000147335.1	NC_014501.1.region007.gbk
4141	0	20807	202	GCF_000147335.1	NC_014501.1.region008.gbk
4142	0	20228	463	GCF_000147335.1	NC_014501.1.region009.gbk
4143	0	22384	563	GCF_000147335.1	NC_014501.1.region010.gbk
4144	0	106656	1849	GCF_000147335.1	NC_014533.1.region001.gbk
4145	0	54531	1431	GCF_000147335.1	NC_014533.1.region002.gbk
4146	0	10378	141	GCF_000147335.1	NC_014533.1.region003.gbk
4147	0	31109	618	GCF_000147335.1	NC_014533.1.region004.gbk
4148	0	24479	875	GCF_000147335.1	NC_014534.1.region001.gbk
4149	0	21059	6	GCF_000147335.1	NC_014534.1.region002.gbk
4150	0	19858	408	GCF_000161795.2	NZ_CP006882.1.region001.gbk
4151	0	20909	897	GCF_000161795.2	NZ_CP006882.1.region002.gbk
4152	0	20788	408	GCF_000179235.2	NZ_CP039373.1.region001.gbk
4153	0	20918	897	GCF_000179235.2	NZ_CP039373.1.region002.gbk
4154	0	20625	408	GCF_000195975.1	NC_005070.1.region001.gbk
4155	0	41089	1336	GCF_000195975.1	NC_005070.1.region002.gbk
4156	0	20909	897	GCF_000195975.1	NC_005070.1.region003.gbk
4157	0	41045	190	GCF_000196515.1	NC_014248.1.region001.gbk
4158	0	41155	1446	GCF_000196515.1	NC_014248.1.region002.gbk
4159	0	42378	803	GCF_000196515.1	NC_014248.1.region003.gbk
4160	0	49876	869	GCF_000196515.1	NC_014248.1.region004.gbk
4161	0	20933	312	GCF_000196515.1	NC_014248.1.region005.gbk
4162	0	51805	1735	GCF_000196515.1	NC_014248.1.region006.gbk
4163	0	46903	1500	GCF_000196515.1	NC_014248.1.region007.gbk
4164	0	41110	93	GCF_000196515.1	NC_014248.1.region008.gbk
4165	0	25850	511	GCF_000196515.1	NC_014248.1.region009.gbk
4166	0	23177	360	GCF_000204075.1	NC_007410.1.region001.gbk
4167	1	46724	1090	GCF_000204075.1	NC_007412.1.region001.gbk
4168	0	40540	437	GCF_000204075.1	NC_007413.1.region001.gbk
4169	0	22024	498	GCF_000204075.1	NC_007413.1.region002.gbk
4170	0	41200	1377	GCF_000204075.1	NC_007413.1.region003.gbk
4171	0	69379	1650	GCF_000204075.1	NC_007413.1.region004.gbk
4172	0	19730	301	GCF_000204075.1	NC_007413.1.region005.gbk
4173	0	51119	1783	GCF_000204075.1	NC_007413.1.region006.gbk
4174	0	17752	324	GCF_000204075.1	NC_007413.1.region007.gbk
4175	0	45098	903	GCF_000204075.1	NC_007413.1.region008.gbk
4176	0	59116	1661	GCF_000204075.1	NC_007413.1.region009.gbk
4177	0	70310	1583	GCF_000204075.1	NC_007413.1.region010.gbk
4178	0	42481	1162	GCF_000204075.1	NC_007413.1.region011.gbk
4179	0	19407	1124	GCF_000204075.1	NC_007413.1.region012.gbk
4180	0	66566	1723	GCF_000204075.1	NC_007413.1.region013.gbk
4181	0	38894	1036	GCF_000204075.1	NC_007413.1.region014.gbk
4182	0	55635	1665	GCF_000204075.1	NC_007413.1.region015.gbk
4183	1	27891	185	GCF_000210375.1	NC_016640.1.region001.gbk
4184	0	42313	71	GCF_000210375.1	NC_016640.1.region002.gbk
4185	0	20963	119	GCF_000210375.1	NC_016640.1.region003.gbk
4186	0	38813	577	GCF_000210375.1	NC_016640.1.region004.gbk
4187	0	20094	262	GCF_000270265.1	NC_017277.1.region001.gbk
4188	0	20502	310	GCF_000270265.1	NC_017277.1.region002.gbk
4189	0	20816	768	GCF_000270265.1	NC_017277.1.region003.gbk
4190	0	20094	262	GCF_000284135.1	NC_017038.1.region001.gbk
