"proto_gene_id"	"bgc_id"	"proto_length"	"contig_name"	"proto_start_nt"	"proto_end_nt"	"bgc_annotation_id"	"proto_class"	"proto_category"
1774636757	10977297	11908	CAIM01000119	3491	15398	51474513	microviridin	ripp
1774809061	10978163	3083	CAIH01000082	1	3083	51478649	cyanobactin	ripp
1790852714	11059192	11478	Ga0101163_1032	13722	25199	51864302	terpene	terpene
1812271078	11179124	43411	Ga0336786_060	13385	56795	52435426	nrps-like	nrps
1812840005	11182096	47194	Ga0336842_013	76824	124017	52449651	hgle-ks	pks
1815493665	11195830	38085	Ga0338015_002	1	38085	52515320	nrps-like	nrps
1819117734	11213972	12093	Ga0268493_117	1	12093	52601972	terpene	terpene
1824680100	11240564	2834	Ga0481358_1232	1	2834	52729097	nrps-like	nrps
1829261097	11262169	11354	AF395828	1	11354	52832671	nrps-like	nrps
1829261100	11262169	11354	AF395828	1	11354	52832671	t1pks	pks
1903316057	11760075	88110	JAHHIC010000038.1	66937	155046	55215409	nrps	nrps
1903316075	11760075	77289	JAHHIC010000038.1	73639	150927	55215409	t1pks	pks
1903316536	11760075	27052	JAHHIC010000038.1	143028	170079	55215409	lassopeptide	ripp
1903320956	11760093	20561	JAHHIC010000051.1	127524	148084	55215499	phenazine	other
1903447569	11760955	21931	JAHHHW010000005.1	1	21931	55219650	nrps	nrps
1903447568	11760955	21931	JAHHHW010000005.1	1	21931	55219650	t1pks	pks
1904194347	11765884	36438	JAHHHF010000002.1	13621	50058	55243218	hgle-ks	pks
1904279301	11766489	91716	JAHHHC010000001.1	208182	299897	55246103	nrp-metallophore	nrps
1904279302	11766489	91716	JAHHHC010000001.1	208182	299897	55246103	nrps	nrps
1904279318	11766489	42616	JAHHHC010000001.1	217209	259824	55246103	t1pks	pks
1904279385	11766489	44686	JAHHHC010000001.1	243409	288094	55246103	t1pks	pks
1904282204	11766503	20258	JAHHHC010000011.1	102299	122556	55246170	microviridin	ripp
1904615061	11768679	41155	JAHHHA010000015.1	84420	125574	55256625	arylpolyene	other
1907750498	11788607	5007	JAIUYC010000429.1	1	5007	55351776	nrps	nrps
1943465615	12023405	14259	JADBVJ010000223.1	1	14259	56467381	nrps	nrps
1945326341	12035669	45961	JADBTX010000018.1	71423	117383	56525803	t1pks	pks
1945326385	12035669	20933	JADBTX010000018.1	92326	113258	56525803	terpene	terpene
1945540596	12037100	30658	JADBTQ010000050.1	278	30935	56532658	nrps-like	nrps
1945540600	12037100	61907	JADBTQ010000050.1	478	62384	56532658	nrps	nrps
1945595330	12037473	56866	JADBTN010000102.1	1	56866	56534424	t1pks	pks
1945595332	12037473	24847	JADBTN010000102.1	138	24984	56534424	nrps-like	nrps
1947344264	12049092	11234	JADBSB010000210.1	1	11234	56590046	terpene	terpene
1959817323	12133331	37945	JAJPJF010000531.1	1	37945	56992957	hgle-ks	pks
1959817326	12133331	35905	JAJPJF010000531.1	1	35905	56992957	t1pks	pks
1959817327	12133331	25089	JAJPJF010000531.1	1	25089	56992957	t3pks	pks
1959817376	12133331	23742	JAJPJF010000531.1	14204	37945	56992957	resorcinol	other
1975805365	12245663	1440	JALJPP010002150.1	1	1440	57522352	ripp-like	ripp
1980880038	12281210	21218	JAGQBR010000028.1	583	21800	57689176	terpene	terpene
1981076232	12282474	21014	JAHLZD010000011.1	312340	333353	57695180	terpene	terpene
1982052584	12289057	17545	JAGQCV010000002.1	282125	299669	57726248	cdps	nrps
1982848381	12294504	1560	JAKSDM010001231.1	1	1560	57751744	nrps-like	nrps
1985747185	12314636	20933	JANBVI010000076.1	172392	193324	57847014	terpene	terpene
1988318820	12331792	42386	JAMQOK010000003.1	76402	118787	57928352	lanthipeptide-class-v	ripp
2009059569	12472779	8229	JAEZQW010000373.1	1	8229	58591439	t3pks	pks
2038707764	12668361	40179	JACEUV010000001.1	1	40179	59526967	nrps	nrps
2044871304	12707277	4931	JAQMTW010000097.1	1	4931	59713420	nrps-like	nrps
2044871305	12707277	4931	JAQMTW010000097.1	1	4931	59713420	microviridin	ripp
2045150991	12709048	61639	JAQMST010000072.1	7760	69398	59721977	nrps	nrps
2101577188	13066023	5333	JAPZRZ010000745.1	1	5333	61409887	hgle-ks	pks
2101662551	13066595	5767	JAPZSR010000187.1	1	5767	61412540	cyanobactin	ripp
2149386849	13116847	5208	ALPK01000255.1	1	5208	61636323	terpene	terpene
2150005804	13120268	11422	JAOIOX010000032.1	1340	12761	61649442	terpene	terpene
2150276172	13121898	16440	QCJU01000004.1	34343	50782	61655647	terpene	terpene
2150826159	13125355	21215	BOYP01000001.1	130150	151364	61668817	terpene	terpene
2151034023	13126773	3604	CABYAW010000005.1	1	3604	61674254	terpene	terpene
13867232	61275	24479	NC_014534.1	363180	387658	293346	cyanobactin	ripp
13867252	61275	12370	NC_014534.1	364498	376867	293346	ripp-like	ripp
13867439	61275	21059	NC_014534.1	395139	416197	293346	nucleoside	other
50388246	224163	18870	NZ_CP047946.1	387502	406371	1074316	rre-containing	ripp
50388846	224168	18885	NZ_CP047946.1	1053048	1071932	1074332	terpene	terpene
50389492	224170	18917	NZ_CP047946.1	1149626	1168542	1074345	rre-containing	ripp
50389942	224172	41095	NZ_CP047946.1	1437108	1478202	1074354	t3pks	pks
50390958	224175	55864	NZ_CP047946.1	2159788	2215651	1074373	t1pks	pks
50392545	224185	25154	NZ_CP047946.1	2426477	2451630	1074410	rre-containing	ripp
50393384	224188	20909	NZ_CP047946.1	2584539	2605447	1074427	terpene	terpene
67425099	299767	82262	NZ_CP092421.1	210863	293124	1435797	nrp-metallophore	nrps
67425102	299767	82262	NZ_CP092421.1	210863	293124	1435797	nrps	nrps
67425136	299767	44788	NZ_CP092421.1	216213	261000	1435797	t1pks	pks
82350954	367479	19486	NZ_LR882952.1	1080130	1099615	1758933	terpene	terpene
82351821	367484	19305	NZ_LR882952.1	1168803	1188107	1758958	terpene	terpene
82354575	367501	21950	NZ_LR882952.1	1837750	1859699	1759031	terpene	terpene
82355749	367505	30891	NZ_LR882952.1	2092097	2122987	1759057	cyanobactin	ripp
82358578	367519	50626	NZ_LR882952.1	3968629	4019254	1759124	nrps	nrps
82358751	367519	41645	NZ_LR882952.1	3983782	4025426	1759124	nrps-like	nrps
82361905	367533	70225	NZ_LR882952.1	4309758	4379982	1759194	nrps	nrps
82362478	367533	35186	NZ_LR882952.1	4341406	4376591	1759194	betalactone	other
200588583	1069950	11921	NZ_CAIP01000194.1	13318	25238	5083688	terpene	terpene
201726401	1075604	43129	NZ_HE973154.1	92409	135537	5110598	nrps	nrps
202044946	1077374	35628	NZ_AJLM01000107.1	1	35628	5119085	mycosporine-like	nrps
202044952	1077374	31623	NZ_AJLM01000107.1	1	31623	5119085	nrps	nrps
202670911	1082318	16200	NZ_ALVY01000143.1	1	16200	5142687	t3pks	pks
202738270	1082660	45595	NZ_ALVZ01000230.1	24213	69807	5144323	nrps	nrps
233636104	1239208	64054	NZ_LMTZ01000055.1	406	64459	5898014	nrps	nrps
233638673	1239224	53556	NZ_LMTZ01000055.1	88310	141865	5898092	nrps	nrps
247739057	1303850	38208	NZ_MBQX01000106.1	1	38208	6209060	nrps-like	nrps
276702127	1457899	43581	NZ_LWSY01000153.1	3609	47189	6946732	mycosporine-like	nrps
284759554	1504184	12485	NZ_RSCK01000135.1	1	12485	7168723	proteusin	ripp
291646084	1535654	20933	NZ_BJCF01000037.1	1642	22574	7320615	terpene	terpene
302843744	1596801	23360	NZ_QMEC01000025.1	5747	29106	7613021	indole	other
312188829	1642390	73746	NZ_JADEWN010000014.1	11177	84922	7830170	nrp-metallophore	nrps
312188843	1642390	73746	NZ_JADEWN010000014.1	11177	84922	7830170	nrps	nrps
312189042	1642390	67088	NZ_JADEWN010000014.1	16463	83550	7830170	t1pks	pks
420025417	2170638	11755	NZ_LVHO01000024.1	221170	232924	10352891	rre-containing	ripp
420063568	2170834	20909	NZ_LVHV01000009.1	7572	28480	10353840	terpene	terpene
422454535	2184164	24046	NZ_LZQD01000006.1	9973	34018	10417026	lap	ripp
425234576	2197823	23193	NZ_MTAW01000180.1	1	23193	10482149	ladderane	other
427678528	2209893	20164	NZ_NQME01000408.1	1	20164	10539905	hgle-ks	pks
427678542	2209893	20164	NZ_NQME01000408.1	1	20164	10539905	t1pks	pks
427849036	2210862	42808	NZ_NJHW01000015.1	6235	49042	10544466	t1pks	pks
427849629	2210862	46843	NZ_NJHW01000015.1	9109	55951	10544466	hgle-ks	pks
427915279	2211227	18131	NZ_NJHS01000368.1	69690	87820	10546190	terpene	terpene
427925467	2211286	24487	NZ_NJHU01000315.1	1	24487	10546491	lanthipeptide-class-v	ripp
432242446	2235307	16053	NZ_RJVW01000028.1	1	16053	10660074	cyanobactin	ripp
432260133	2235395	29049	NZ_RJVW01000108.1	21605	50653	10660489	nrps-like	nrps
432260143	2235395	29049	NZ_RJVW01000108.1	21605	50653	10660489	t1pks	pks
437951207	2266758	17719	NZ_SZNH01000065.1	832	18550	10809854	terpene	terpene
440833654	2281908	43275	NZ_BHVR01000015.1	1	43275	10881920	hgle-ks	pks
440844132	2281959	34144	NZ_BHVP01000043.1	1	34144	10882164	nrps	nrps
440844141	2281959	14042	NZ_BHVP01000043.1	1	14042	10882164	rre-containing	ripp
440845767	2281970	20153	NZ_BHVS01000005.1	39453	59605	10882208	microviridin	ripp
442215318	2289586	21721	NZ_VILE02000002.1	187140	208860	10918263	spliceotide	ripp
442215336	2289586	20204	NZ_VILE02000002.1	188877	209080	10918263	rre-containing	ripp
442955708	2293277	16694	NZ_BJCK01000083.1	1	16694	10935855	nrps-like	nrps
442955710	2293277	16694	NZ_BJCK01000083.1	1	16694	10935855	t1pks	pks
446629694	2314677	23712	NZ_JABBYR010000087.1	71696	95407	11036518	lap	ripp
449323800	2330136	13829	NZ_VDFD01000153.1	1	13829	11108775	t1pks	pks
450612987	2337175	7734	NZ_JACKZM010000218.1	1	7734	11142362	nrps-independent-siderophore	other
450616846	2337199	16486	NZ_JACKZQ010000113.1	1	16486	11142478	nrps	nrps
450617161	2337202	15018	NZ_JACKZQ010000160.1	1	15018	11142492	nrps-like	nrps
450617162	2337202	15018	NZ_JACKZQ010000160.1	1	15018	11142492	nrps	nrps
450703380	2337916	15057	NZ_JACKZS010000191.1	1	15057	11145980	terpene	terpene
452593491	2347765	21125	NZ_JACJQD010000003.1	227765	248889	11193104	terpene	terpene
452609494	2347848	22693	NZ_JACJPP010000011.1	595397	618089	11193507	lassopeptide	ripp
452610727	2347858	49158	NZ_JACJPP010000011.1	684733	733890	11193545	nrps	nrps
452616289	2347880	32499	NZ_JACJPQ010000013.1	107319	139817	11193657	terpene	terpene
452627257	2347930	11178	NZ_JACJPD010000014.1	1	11178	11193905	cyanobactin	ripp
452644971	2348032	36192	NZ_JACJPT010000027.1	1	36192	11194392	lanthipeptide-class-v	ripp
452666356	2348150	23569	NZ_JACJQC010000013.1	1	23569	11194964	ladderane	other
452708438	2348384	44350	NZ_JACJQL010000003.1	114023	158372	11196088	nrps	nrps
452721291	2348455	20731	NZ_JACJQL010000084.1	1460	22190	11196438	cdps	nrps
452759504	2348653	43312	NZ_JACJRJ010000006.1	64578	107889	11197388	nrps	nrps
452759579	2348653	30308	NZ_JACJRJ010000006.1	74578	104885	11197388	betalactone	other
452821146	2348992	41961	NZ_JACJRM010000007.1	1	41961	11199023	nrps-like	nrps
452877620	2349320	28141	NZ_JACJSD010000069.1	1	28141	11200603	nrp-metallophore	nrps
452877621	2349320	28141	NZ_JACJSD010000069.1	1	28141	11200603	nrps	nrps
452888306	2349380	27282	NZ_JACJSE010000001.1	380108	407389	11200889	terpene	terpene
452907225	2349472	21642	NZ_JACJSE010000043.1	19791	41432	11201333	lap	ripp
454085568	2355657	5835	NZ_JACXXN010000106.1	1	5835	11230966	nrps	nrps
454283378	2356615	2413	NZ_JADEXH010000105.1	1	2413	11235552	nrps	nrps
454320152	2356831	29362	NZ_JADEXD010000045.1	11884	41245	11236562	resorcinol	other
454329432	2356881	29111	NZ_JADEXD010000080.1	1	29111	11236810	nrps-like	nrps
454329499	2356883	20933	NZ_JADEWH010000005.1	226796	247728	11236814	terpene	terpene
454341563	2356965	12729	NZ_JADEXC010000111.1	8804	21532	11237206	terpene	terpene
454364444	2357124	42277	NZ_JADEWR010000014.1	32599	74875	11237957	nrps-like	nrps
454364506	2357124	46528	NZ_JADEWR010000014.1	34896	81423	11237957	t1pks	pks
454374391	2357189	48993	NZ_JADEWO010000005.1	4186	53178	11238281	nrps	nrps
454392368	2357307	21932	NZ_JADEXU010000018.1	40985	62916	11238851	terpene	terpene
455773925	2364759	41149	NZ_JAECZC010000108.1	12360	53508	11274267	ladderane	other
455774199	2364760	43153	NZ_JAECZC010000108.1	113622	156774	11274272	t1pks	pks
455774205	2364760	46537	NZ_JAECZC010000108.1	117111	163647	11274272	nrps	nrps
459679057	2386168	29356	NZ_JAAKGC010000042.1	1	29356	11375741	hgle-ks	pks
459679088	2386168	29356	NZ_JAAKGC010000042.1	1	29356	11375741	t1pks	pks
464571219	2411255	51805	NZ_JACERF010000087.1	293	52097	11495138	t1pks	pks
464662288	2411767	24535	NZ_JAAMUW010000079.1	1	24535	11497568	hgle-ks	pks
466626808	2421287	20909	NZ_VTLC01000002.1	56238	77146	11542967	terpene	terpene
466977226	2423110	22701	NZ_BLAY01000158.1	1203	23903	11551631	nrps	nrps
467619730	2427038	8006	NZ_JAIVFR010000265.1	1	8006	11570440	t1pks	pks
470525302	2442849	50547	NZ_WXUC01000077.1	1	50547	11645462	t1pks	pks
470525330	2442849	27929	NZ_WXUC01000077.1	2	27930	11645462	nrps-like	nrps
470525792	2442849	27944	NZ_WXUC01000077.1	22604	50547	11645462	nrps	nrps
474728367	2464912	6762	NZ_JAGQBG010000175.1	1	6762	11750605	nrps	nrps
474793400	2465258	20459	NZ_JAGQBZ010000004.1	35757	56215	11752255	rre-containing	ripp
474796190	2465273	20888	NZ_JAGQCE010000003.1	7934	28821	11752327	terpene	terpene
474820947	2465395	17452	NZ_JAGQCM010000017.1	39918	57369	11752912	terpene	terpene
476361116	2473489	47092	NZ_JAMXEX010000007.1	123468	170559	11791391	nrps	nrps
482027990	2501144	44042	NZ_JAQMSJ010000047.1	18893	62934	11923358	t1pks	pks
482028033	2501144	39282	NZ_JAQMSJ010000047.1	23653	62934	11923358	nrp-metallophore	nrps
482028081	2501144	32400	NZ_JAQMSJ010000047.1	30535	62934	11923358	nrps	nrps
482069152	2501389	34520	NZ_JAQMSV010000215.1	1	34520	11924525	lanthipeptide-class-v	ripp
482073009	2501409	37540	NZ_JAQMSG010000094.1	1	37540	11924616	hgle-ks	pks
482073026	2501409	30280	NZ_JAQMSG010000094.1	1	30280	11924616	t1pks	pks
482084116	2501465	7171	NZ_JAQMTR010000078.1	1	7171	11924888	ladderane	other
482085141	2501474	15135	NZ_JAQMSN010000036.1	1	15135	11924924	lanthipeptide-class-v	ripp
482096267	2501544	20073	NZ_JAQMTB010000096.1	1	20073	11925251	terpene	terpene
482100064	2501575	4205	NZ_JAQMTG010000044.1	1	4205	11925390	nrps-like	nrps
482101056	2501585	15192	NZ_JAQMSM010000293.1	1	15192	11925432	terpene	terpene
482130736	2501776	21908	NZ_JAQMUC010000028.1	12064	33971	11926359	terpene	terpene
482160716	2501972	7164	NZ_JAQMTW010000243.1	1	7164	11927310	cyanobactin	ripp
482195318	2502173	36760	NZ_JAQMTC010000136.1	1	36760	11928291	t1pks	pks
482195324	2502173	30841	NZ_JAQMTC010000136.1	1	30841	11928291	t3pks	pks
482195336	2502173	34881	NZ_JAQMTC010000136.1	1880	36760	11928291	nrps-like	nrps
488932102	2534983	17465	NZ_FXWN01000001.1	1105677	1123141	12085529	nrps-independent-siderophore	other
488932664	2534988	42068	NZ_FXWN01000001.1	2151177	2193244	12085557	nrps-like	nrps
488933030	2534989	20846	NZ_FXWN01000001.1	2205869	2226714	12085562	terpene	terpene
488933274	2534991	48163	NZ_FXWN01000001.1	3001804	3049966	12085571	t1pks	pks
488933275	2534991	48163	NZ_FXWN01000001.1	3001804	3049966	12085571	nrps-like	nrps
493702716	2562090	11893	JH605373.1	1	11893	12212505	lap	ripp
494436275	2566579	41871	HE972743.1	26317	68187	12233208	nrps-like	nrps
494436285	2566579	57224	HE972743.1	30258	87481	12233208	nrps	nrps
497696041	2585500	20933	KE384659.1	78393	99325	12315654	terpene	terpene
499148208	2594155	12173	AXAQ01000323.1	1	12173	12353901	nrps-like	nrps
499151037	2594174	7108	AXAQ01000504.1	1	7108	12353989	ladderane	other
504886111	2623028	15804	JFMF01000195.1	35998	51801	12486280	terpene	terpene
504886465	2623031	21212	JFLJ01000123.1	12426	33637	12486290	terpene	terpene
528768399	2753323	18373	KV878783.1	1092644	1111016	13088918	rre-containing	ripp
528768899	2753325	49099	KV878783.1	1223952	1273050	13088935	nrps	nrps
528768948	2753325	47509	KV878783.1	1233149	1280657	13088935	t1pks	pks
528770036	2753331	42166	KV878783.1	1570830	1612995	13088962	nrps-like	nrps
528770895	2753337	20933	KV878783.1	1843557	1864489	13088986	terpene	terpene
528771347	2753339	20285	KV878783.1	2511430	2531714	13088992	rre-containing	ripp
528771841	2753341	41149	KV878783.1	2851829	2892977	13089003	arylpolyene	other
532637580	2776393	27412	NOLI01000106.1	1	27412	13192152	nrps	nrps
532638609	2776398	26831	NOLI01000109.1	1	26831	13192176	t1pks	pks
532638611	2776398	26831	NOLI01000109.1	1	26831	13192176	nrps	nrps
532673717	2776655	18023	NOLK01000163.1	1	18023	13193407	nrps	nrps
532938554	2777888	7609	LGSU01001178.1	1	7609	13199185	cdps	nrps
533871767	2785766	4199	DCQC01000104.1	1	4199	13232577	t1pks	pks
534339339	2790058	21053	DDLS01000023.1	1	21053	13249881	cyanobactin	ripp
539937095	2833529	13223	LAGX01000076.1	30850	44072	13436128	phosphonate	other
541907538	2846904	61938	NJHT01000021.1	36690	98627	13495095	nrps	nrps
543144511	2854633	20306	PXPN01000018.1	12001	32306	13529370	rre-containing	ripp
546412225	2880073	12360	NGJL01000163.1	1	12360	13641657	hgle-ks	pks
547684618	2888898	4669	DMEQ01000394.1	1	4669	13683440	nrps	nrps
548172761	2893509	5692	DMYK01000321.1	1	5692	13705237	nrps-like	nrps
560367220	2978264	10435	JAAHGQ010000218.1	1	10435	14091464	nrps	nrps
561458006	2985889	33551	JAAURN010000001.1	28	33578	14125647	nrps-like	nrps
561458021	2985889	43942	JAAURN010000001.1	2946	46887	14125647	t1pks	pks
576055472	3082610	23243	JABWAF010000002.1	22816	46058	14568476	lanthipeptide-class-ii	ripp
576055993	3082613	70899	JABWAF010000002.1	66446	137344	14568491	t1pks	pks
576056021	3082613	48763	JABWAF010000002.1	72135	120897	14568491	nrps-like	nrps
580074951	3110926	41650	JAAMUW010000028.1	140058	181707	14694048	nrps	nrps
582412119	3128328	45481	JAHREU010000012.1	9375	54855	14774590	nrps	nrps
582412248	3128328	43849	JAHREU010000012.1	15089	58937	14774590	t1pks	pks
582449275	3128550	35320	JAHREU010000060.1	9572	44891	14775508	nrps-like	nrps
584581198	3142258	30045	JAJTDN010000019.1	34724	64768	14836868	betalactone	other
601966974	3265744	25059	JAIGNI010000075.1	1	25059	15380154	nrps	nrps
635310800	3482265	30713	NZ_LAGZ01000055.1	24853	55565	16342112	nrps-like	nrps
635376733	3482618	15481	NZ_LAHG01000031.1	1	15481	16343825	lap	ripp
635385730	3482671	16777	NZ_LAHF01000112.1	1	16777	16344079	microviridin	ripp
635996550	3486055	20987	NZ_NGZV01000079.1	5374	26360	16360203	terpene	terpene
636037198	3486281	20933	NZ_NGZZ01000233.1	12891	33823	16361298	terpene	terpene
636043841	3486313	26273	NZ_NGZS01000127.1	1	26273	16361464	hgle-ks	pks
636047077	3486331	22462	NZ_NMQA01000261.1	13497	35958	16361553	lassopeptide	ripp
636047280	3486333	31891	NZ_NMQA01000263.1	1	31891	16361563	hgle-ks	pks
636588285	3489641	20831	NZ_DF978434.1	73208	94038	16377229	terpene	terpene
636588413	3489642	22400	NZ_DF978434.1	146929	169328	16377233	lassopeptide	ripp
636588417	3489642	20306	NZ_DF978434.1	149378	169683	16377233	rre-containing	ripp
637227372	3493155	8570	NZ_PVWO01000241.1	1	8570	16393971	nrps	nrps
637230036	3493190	20828	NZ_PVWK01000055.1	28222	49049	16394129	terpene	terpene
638675306	3504514	8605	CADCWO010000217.1	1	8605	16441523	nrps	nrps
913351797	5399745	6562	CANHCI010000140.1	1	6562	25190862	nrps	nrps
913561874	5400980	5117	CANHUO010000254.1	1	5117	25196517	t1pks	pks
914701464	5407756	21118	CANMIQ010000025.1	1	21118	25227481	terpene	terpene
914705838	5407784	16883	CANMIQ010000088.1	1	16883	25227611	cyanobactin	ripp
929687053	5494112	20930	CAINPH010000039.1	28609	49538	25625184	terpene	terpene
930950737	5501464	20933	CAIQIA010000018.1	7331	28263	25658794	terpene	terpene
931235914	5503132	22486	CAIRPA010000076.1	1	22486	25666392	nrps	nrps
932499820	5510423	2605	CAIVAU010000184.1	1	2605	25699811	nrps	nrps
932609494	5511051	13334	CAIVFS010000032.1	1	13334	25702705	t3pks	pks
933284425	5514937	13361	CAIWNN010000002.1	1	13361	25720522	t3pks	pks
934574055	5522271	31360	CAIZKS010000221.1	1	31360	25754067	nrps-like	nrps
936309204	5532297	39839	REAO01000022.1	1	39839	25800146	nrps	nrps
936309218	5532297	37819	REAO01000022.1	2021	39839	25800146	t1pks	pks
957370139	5653994	7914	CALDYN010000392.1	1	7914	26357387	nrps-like	nrps
957370140	5653994	7914	CALDYN010000392.1	1	7914	26357387	t1pks	pks
959882942	5668360	4413	CALHNK010000156.1	1	4413	26423256	terpene	terpene
1303950085	7810704	20912	JNBD01000009.1	53096	74007	36574655	terpene	terpene
1323411667	7942008	34709	JAHHGV010000066.1	1	34709	37193183	t1pks	pks
1323411671	7942008	34709	JAHHGV010000066.1	1	34709	37193183	nrps	nrps
1328929663	7985629	12450	LAMW01000195.1	1	12450	37385942	rre-containing	ripp
1336339304	8044961	36362	CAIVSM010000107.1	1	36362	37646293	hgle-ks	pks
1336339309	8044961	36263	CAIVSM010000107.1	100	36362	37646293	t1pks	pks
1338227271	8059255	3882	JFNL01000045.1	1	3882	37709145	terpene	terpene
1338472067	8060995	21269	JFLL01000066.1	6301	27569	37716747	terpene	terpene
1339210491	8066435	20460	CALDHF010000056.1	1	20460	37740618	nrps	nrps
1345661886	8110163	28809	JMRP01000016.1	14662	43470	37936902	terpene	terpene
