"bgc_id"	"smc_bgc_length"	"contig_name"	"bgc_start_nt"	"bgc_end_nt"	"bgc_category"	"bgc_class"
5514428	7376	CAIWLC010000489.1	1	7376	{NRP}	{nrp,nrps}
5514431	8580	CAIWLC010000690.1	1	8580	{Terpene}	{terpene}
5514434	6125	CAIWLC010000745.1	1	6125	{NRP}	{nrp,nrps}
5514439	17556	CAIWLC010000954.1	1	17556	{NRP}	{nrp,nrps-like}
5514937	13361	CAIWNN010000002.1	1	13361	{Polyketide}	{polyketide,t3pks}
5514939	10632	CAIWNN010000032.1	1	10632	{RiPP,Terpene}	{ripp,terpene}
5514941	10418	CAIWNN010000045.1	1	10418	{Terpene}	{terpene}
5514953	25614	CAIWNN010000184.1	1	25614	{Other,Polyketide}	{ladderane,other}
5514957	1578	CAIWNN010000188.1	1	1578	{Terpene}	{terpene}
5514959	13404	CAIWNN010000236.1	1051	14454	{Terpene}	{terpene}
5514960	2623	CAIWNN010000288.1	1	2623	{Terpene}	{terpene}
5515460	21407	CAIWPA010000008.1	1	21407	{RiPP,Terpene}	{ripp,terpene}
5515461	20810	CAIWPA010000039.1	1289	22098	{Terpene}	{terpene}
5515462	18491	CAIWPA010000077.1	1	18491	{Other,Polyketide}	{ladderane,other}
5515463	10481	CAIWPA010000148.1	1	10481	{Polyketide}	{polyketide,t3pks}
5515464	13981	CAIWPA010000248.1	1	13981	{Terpene}	{terpene}
5515765	3345	CAIWSY010000410.1	1	3345	{Polyketide}	{t1pks}
5515767	2331	CAIWSY010000504.1	1	2331	{Terpene}	{terpene}
5515769	8717	CAIWSY010000511.1	1	8717	{Terpene}	{terpene}
5515770	5416	CAIWSY010000533.1	1	5416	{NRP}	{nrp,nrps}
5515772	3353	CAIWSY010000559.1	1	3353	{Terpene}	{terpene}
5515773	3842	CAIWSY010000561.1	1	3842	{NRP}	{nrp,nrps-like}
5516274	11430	CAIWUP010000037.1	1	11430	{NRP}	{nrp,nrps-like}
5516275	12055	CAIWUP010000044.1	1	12055	{Polyketide}	{polyketide,t3pks}
5516276	3653	CAIWUP010000050.1	1	3653	{NRP}	{nrp,nrps-like}
5516277	11882	CAIWUP010000052.1	2215	14096	{RiPP,Terpene}	{ripp,terpene}
5516278	8755	CAIWUP010000063.1	1	8755	{Terpene}	{terpene}
5516281	15018	CAIWUP010000189.1	3430	18447	{Terpene}	{terpene}
5516282	4587	CAIWUP010000199.1	1	4587	{Polyketide}	{ladderane,polyketide}
5516283	2194	CAIWUP010000211.1	1	2194	{NRP}	{nrps}
5516780	41098	CAIXBB010000001.1	90206	131303	{Polyketide}	{polyketide,t3pks}
5516785	13226	CAIXBB010000006.1	18811	32036	{RiPP,Terpene}	{ripp,terpene}
5516794	16574	CAIXBB010000026.1	1	16574	{RiPP,Terpene}	{ripp,terpene}
5516800	20666	CAIXBB010000032.1	1764	22429	{Terpene}	{terpene}
5516802	24851	CAIXBB010000040.1	23821	48671	{NRP,Terpene}	{nrp,terpene}
5516808	46651	CAIXBB010000045.1	24128	70778	{NRP}	{nrp,nrps}
5517191	10023	CAIXLN010000053.1	1	10023	{NRP}	{nrp,nrps}
5517193	5590	CAIXLN010000066.1	1	5590	{Polyketide}	{polyketide,t1pks}
5517195	2083	CAIXLN010000115.1	1	2083	{RiPP}	{ripp-like}
5517196	1954	CAIXLN010000133.1	1	1954	{Terpene}	{terpene}
5517199	8098	CAIXLN010000259.1	1	8098	{Polyketide}	{polyketide,t1pks}
5517201	4277	CAIXLN010000294.1	1	4277	{Polyketide}	{polyketide,t1pks}
5517203	2057	CAIXLN010000441.1	1	2057	{Polyketide}	{t1pks}
5517204	3241	CAIXLN010000491.1	1	3241	{Polyketide}	{polyketide,t3pks}
5517208	1616	CAIXLN010000547.1	1	1616	{NRP}	{nrps}
5518208	3246	CAIYEC010000049.1	1	3246	{NRP}	{nrp,nrps}
5518209	5562	CAIYEC010000093.1	1	5562	{Terpene}	{terpene}
5518210	2806	CAIYEC010000114.1	1	2806	{NRP}	{nrp,nrps-like}
5518211	4383	CAIYEC010000145.1	1	4383	{NRP,Polyketide}	{nrp,nrps-like,t1pks}
5518214	2867	CAIYEC010000248.1	1	2867	{NRP}	{nrps}
5518216	3274	CAIYEC010000345.1	1	3274	{Other}	{indole}
5518217	2240	CAIYEC010000349.1	1	2240	{Polyketide}	{t1pks}
5518218	2618	CAIYEC010000375.1	1	2618	{NRP}	{nrps}
5518222	2041	CAIYEC010000556.1	1	2041	{NRP}	{nrps}
5518224	2002	CAIYEC010000665.1	1	2002	{Polyketide}	{hgle-ks,polyketide}
5518227	2064	CAIYEC010000819.1	1	2064	{NRP}	{nrp,nrps}
5518228	2533	CAIYEC010000894.1	1	2533	{NRP,Saccharide,Terpene}	{nrp,saccharide,terpene}
5518229	4404	CAIYEC010000941.1	1	4404	{RiPP}	{ripp,rre-containing,spliceotide}
5518232	4265	CAIYEC010001013.1	1	4265	{Polyketide}	{t1pks}
5518233	4877	CAIYEC010001246.1	1	4877	{NRP}	{nrps}
5518234	4021	CAIYEC010001433.1	1	4021	{NRP}	{nrp,nrps}
5518236	8186	CAIYEC010001598.1	1	8186	{NRP}	{nrp,nrps}
5518238	2628	CAIYEC010001619.1	1	2628	{NRP}	{nrps}
5518241	2204	CAIYEC010001698.1	1	2204	{NRP}	{nrps-like}
5518243	1904	CAIYEC010001720.1	1	1904	{NRP}	{nrps}
5518245	1605	CAIYEC010001760.1	1	1605	{RiPP}	{lanthipeptide-class-v}
5518617	3630	CAIYEE010000006.1	1	3630	{Polyketide}	{polyketide,t3pks}
5518620	5369	CAIYEE010000451.1	1	5369	{Terpene}	{terpene}
5518621	1612	CAIYEE010000470.1	1	1612	{NRP}	{nrps-like}
5518622	7121	CAIYEE010000472.1	1	7121	{Terpene}	{terpene}
5518623	5093	CAIYEE010000546.1	1	5093	{Polyketide}	{ladderane,polyketide}
5518932	2075	CAIYIN010000193.1	1	2075	{Terpene}	{terpene}
5518933	2711	CAIYIN010000254.1	1	2711	{Polyketide}	{polyketide,t3pks}
5518934	1839	CAIYIN010000265.1	1	1839	{Polyketide}	{t1pks}
5518935	6531	CAIYIN010000278.1	1	6531	{Terpene}	{terpene}
5519190	1709	CAIYJT010000183.1	1	1709	{Other,Polyketide}	{other,t3pks}
5519191	2971	CAIYJT010000324.1	1	2971	{Terpene}	{terpene}
5519193	2358	CAIYJT010000346.1	1	2358	{Terpene}	{terpene}
5519194	3594	CAIYJT010000405.1	1	3594	{Polyketide}	{t1pks}
5519625	5493	CAIYLM010000167.1	1	5493	{Polyketide}	{ladderane,polyketide}
5519627	7274	CAIYLM010000207.1	1	7274	{Terpene}	{terpene}
5519628	4738	CAIYLM010000239.1	1	4738	{Polyketide}	{polyketide,t3pks}
5519632	9474	CAIYLM010000583.1	1	9474	{Terpene}	{terpene}
5519633	11797	CAIYLM010000602.1	1051	12847	{Terpene}	{terpene}
5520186	9536	CAIYRW010000008.1	1	9536	{RiPP}	{ripp-like}
5520193	20948	CAIYRW010000033.1	10462	31409	{Terpene}	{terpene}
5520195	11137	CAIYRW010000036.1	1	11137	{Terpene}	{terpene}
5520196	3905	CAIYRW010000049.1	1	3905	{RiPP}	{ripp,rre-containing}
5520591	10333	CAIYSK010000047.1	1	10333	{Terpene}	{terpene}
5520592	3771	CAIYSK010000060.1	1	3771	{Polyketide}	{polyketide,t3pks}
5520595	13244	CAIYSK010000284.1	1	13244	{Polyketide,Terpene}	{polyketide,terpene}
5521104	2548	CAIZCV010000452.1	1	2548	{Terpene}	{terpene}
5521105	3537	CAIZCV010000456.1	1	3537	{NRP,Polyketide}	{nrp,nrps-like,polyketide}
5521108	3720	CAIZCV010000503.1	1	3720	{Other}	{resorcinol}
5521109	2616	CAIZCV010000601.1	1	2616	{NRP}	{nrps-like}
5521110	3236	CAIZCV010000739.1	1	3236	{Terpene}	{terpene}
5521112	3506	CAIZCV010000946.1	1	3506	{Terpene}	{terpene}
5522252	25612	CAIZKS010000022.1	1	25612	{NRP}	{nrp,nrps-like}
5522253	23064	CAIZKS010000024.1	1	23064	{RiPP}	{proteusin,ripp,spliceotide}
5522254	22400	CAIZKS010000029.1	1	22400	{RiPP}	{lanthipeptide-class-v}
5522260	14945	CAIZKS010000106.1	1	14945	{NRP,Polyketide}	{nrp,polyketide,t1pks}
5522261	22503	CAIZKS010000147.1	1	22503	{NRP}	{nrp,nrps-like}
5522262	3348	CAIZKS010000158.1	1	3348	{NRP}	{nrps}
5522264	22298	CAIZKS010000175.1	14050	36347	{RiPP}	{lap,ripp}
5522265	19487	CAIZKS010000185.1	1	19487	{Saccharide,Terpene}	{saccharide,terpene}
5522266	23794	CAIZKS010000195.1	1	23794	{Polyketide}	{pks-like,polyketide,t1pks,transat-pks}
5522267	5967	CAIZKS010000198.1	1	5967	{Polyketide}	{hgle-ks,polyketide}
5522268	16641	CAIZKS010000201.1	1	16641	{NRP}	{nrp,nrps}
5522269	33277	CAIZKS010000207.1	1	33277	{NRP}	{nrp,nrps}
5522271	31360	CAIZKS010000221.1	1	31360	{NRP}	{nrp,nrps-like}
5522273	5337	CAIZKS010000259.1	1	5337	{NRP}	{nrps}
5522276	22442	CAIZKS010000284.1	1	22442	{NRP}	{nrp,nrps-like}
5522278	27229	CAIZKS010000287.1	5862	33090	{NRP}	{nrp,nrps}
5522279	31309	CAIZKS010000306.1	1	31309	{NRP,Polyketide}	{nrp,nrps,polyketide,t1pks}
5522283	2804	CAIZKS010000325.1	1	2804	{NRP}	{nrps}
5522287	21551	CAIZKS010000374.1	1	21551	{NRP}	{nrp,nrps-like}
5522288	12362	CAIZKS010000377.1	1	12362	{NRP}	{nrp,nrps}
5522291	14608	CAIZKS010000385.1	1	14608	{Other,Polyketide}	{hgle-ks,other,t1pks}
5522294	14448	CAIZKS010000417.1	1	14448	{NRP}	{nrp,nrps}
5522295	9565	CAIZKS010000469.1	1	9565	{Terpene}	{terpene}
5522299	6148	CAIZKS010000487.1	1	6148	{NRP}	{nrp,nrps}
5522302	1596	CAIZKS010000515.1	1	1596	{NRP}	{nrp,nrps-like}
5522304	32127	CAIZKS010000520.1	1060	33186	{NRP,Polyketide}	{nrp,nrps,polyketide,t1pks}
5522307	58207	CAIZKS010000524.1	1	58207	{NRP,Polyketide}	{nrp,nrps,t1pks}
5522313	10132	CAIZKS010000564.1	1	10132	{NRP}	{nrp,nrps}
5522314	3604	CAIZKS010000566.1	1	3604	{Terpene}	{terpene}
5522315	15407	CAIZKS010000573.1	1	15407	{NRP}	{nrp,nrps}
5522317	17929	CAIZKS010000574.1	1	17929	{NRP}	{nrp,nrps}
5522801	6927	CAIZNS010000244.1	1	6927	{Polyketide}	{polyketide,t3pks}
5522802	3648	CAIZNS010000380.1	1	3648	{Terpene}	{terpene}
5522803	3043	CAIZNS010000442.1	1	3043	{Terpene}	{terpene}
5523434	18408	CAIZOZ010000105.1	1	18408	{Terpene}	{terpene}
5523438	11955	CAIZOZ010000337.1	1	11955	{NRP}	{cdps}
5523442	6754	CAIZOZ010000450.1	1	6754	{Terpene}	{terpene}
5523444	14452	CAIZOZ010000458.1	1	14452	{Polyketide}	{polyketide,t3pks}
5524062	4299	CAIZPV010000027.1	1	4299	{Polyketide}	{polyketide,t3pks}
5524063	12376	CAIZPV010000033.1	1	12376	{RiPP}	{rre-containing}
5524066	2123	CAIZPV010000199.1	1	2123	{NRP}	{nrps}
5524067	9982	CAIZPV010000242.1	1	9982	{Terpene}	{terpene}
5524069	1840	CAIZPV010000271.1	1	1840	{NRP}	{nrp,nrps-like}
5524073	6714	CAIZPV010000543.1	1	6714	{Terpene}	{terpene}
5524714	27115	CAIZQU010000078.1	1	27115	{NRP}	{nrp,nrps}
5524716	11146	CAIZQU010000080.1	10761	21906	{RiPP}	{ripp-like}
5524720	21422	CAIZQU010000152.1	42002	63423	{Terpene}	{terpene}
5524723	20921	CAIZQU010000153.1	9522	30442	{Terpene}	{terpene}
5525051	2884	CAIZRB010000109.1	1	2884	{Terpene}	{terpene}
5525053	2415	CAIZRB010000310.1	1	2415	{Terpene}	{terpene}
5525056	3275	CAIZRB010000446.1	1	3275	{Polyketide}	{polyketide,t3pks}
5525057	8301	CAIZRB010000632.1	1	8301	{Polyketide}	{t3pks}
5525577	1561	CAJABW010000006.1	1	1561	{Other,Polyketide}	{other,t3pks}
5525579	1745	CAJABW010000120.1	1	1745	{Terpene}	{terpene}
5525583	3563	CAJABW010000547.1	1	3563	{Terpene}	{terpene}
5525870	4241	CAJAVH010000147.1	1	4241	{Polyketide}	{polyketide,t3pks}
5525871	3468	CAJAVH010000154.1	1	3468	{Terpene}	{terpene}
5525872	2027	CAJAVH010000320.1	1	2027	{Terpene}	{terpene}
5526420	17932	CAJAZO010000014.1	1	17932	{Terpene}	{terpene}
5526423	2408	CAJAZO010000121.1	1	2408	{Polyketide}	{polyketide,t3pks}
5526426	5266	CAJAZO010000278.1	1	5266	{Terpene}	{terpene}
5526983	14790	CAJBKJ010000017.1	2389	17178	{Terpene}	{terpene}
5526984	3588	CAJBKJ010000025.1	1	3588	{Polyketide}	{hgle-ks,polyketide}
5526985	11410	CAJBKJ010000088.1	1	11410	{Polyketide}	{polyketide,t1pks}
5526987	6724	CAJBKJ010000238.1	1	6724	{Polyketide,RiPP}	{ripp,t3pks}
5526989	11750	CAJBKJ010000444.1	1	11750	{NRP}	{cdps}
5526990	11095	CAJBKJ010000457.1	1	11095	{Terpene}	{terpene}
5526991	1592	CAJBKJ010000516.1	1	1592	{NRP}	{nrps}
5527363	5189	CAJBPY010000213.1	1	5189	{Polyketide}	{polyketide,t3pks}
5527365	1785	CAJBPY010000300.1	1	1785	{Terpene}	{terpene}
5527367	6567	CAJBPY010000560.1	1	6567	{Terpene}	{terpene}
5527951	15234	CAJCBE010000136.1	1	15234	{Terpene}	{terpene}
5527952	4433	CAJCBE010000234.1	1	4433	{RiPP}	{rre-containing}
5527954	8871	CAJCBE010000312.1	1	8871	{Polyketide}	{polyketide,t3pks}
5528554	11146	CAJCFH010000095.1	32061	43206	{RiPP}	{ripp-like}
5528555	20921	CAJCFH010000110.1	21580	42500	{Terpene}	{terpene}
5528556	11094	CAJCFH010000193.1	1	11094	{NRP}	{nrp,nrps}
5528559	21422	CAJCFH010000272.1	41963	63384	{Terpene}	{terpene}
5532289	36693	REAO01000004.1	66663	103355	{NRP}	{nrp,nrps}
5532297	39839	REAO01000022.1	1	39839	{NRP,Polyketide}	{nrp,nrps,polyketide,t1pks}
5532299	16286	REAO01000200.1	1	16286	{NRP}	{nrp,nrps-like}
5532300	10798	REAO01000230.1	1	10798	{Terpene}	{terpene}
5532302	6620	REAO01000324.1	1	6620	{Other}	{resorcinol}
5532303	6034	REAO01000333.1	1	6034	{RiPP}	{cyanobactin,ripp}
5532304	5010	REAO01000365.1	1	5010	{RiPP}	{cyanobactin}
5532306	1947	REAO01000435.1	1	1947	{RiPP}	{cyanobactin,ripp}
5545492	29503	JACAEU010000002.1	1	29503	{RiPP}	{lassopeptide,ripp}
5545498	20933	JACAEU010000013.1	18065	38997	{Terpene}	{terpene}
5545500	8468	JACAEU010000017.1	1	8468	{Terpene}	{terpene}
5545501	20009	JACAEU010000021.1	1	20009	{RiPP}	{lanthipeptide-class-v}
5545503	21443	JACAEU010000023.1	1	21443	{NRP,Polyketide}	{nrp,nrps,nrps-like,t1pks}
5545509	34013	JACAEU010000077.1	7246	41258	{Other,Polyketide}	{hgle-ks,other,t1pks}
5545510	27438	JACAEU010000096.1	1	27438	{NRP,Polyketide}	{nrp,nrps,polyketide,t1pks}
5545512	10689	JACAEU010000107.1	1	10689	{RiPP}	{proteusin}
5545514	20969	JACAEU010000127.1	6489	27457	{RiPP,Terpene}	{ripp,terpene}
5545515	30131	JACAEU010000130.1	10810	40940	{Alkaloid,Other}	{alkaloid,indole}
5545517	21689	JACAEU010000131.1	21583	43271	{NRP}	{nrp,nrps-like}
5545519	24891	JACAEU010000132.1	16724	41614	{NRP,Saccharide}	{nrp,nrps,saccharide}
5545522	43879	JACAEU010000138.1	6530	50408	{NRP}	{nrp,nrps-like}
5545524	21085	JACAEU010000144.1	1	21085	{NRP}	{nrp,nrps}
5545535	13282	JACAEU010000183.1	1	13282	{NRP,Polyketide}	{nrp,nrps,nrps-like,t1pks}
5545539	8032	JACAEU010000188.1	1	8032	{RiPP}	{lanthipeptide-class-ii,ripp}
5551908	19554	CAJWUF010000012.1	9419	28972	{Terpene}	{terpene}
5551910	20237	CAJWUF010000019.1	189	20425	{RiPP}	{rre-containing}
5551913	11956	CAJWUF010000043.1	1	11956	{Terpene}	{terpene}
5551915	5675	CAJWUF010000086.1	1	5675	{Terpene}	{terpene}
5552715	21899	CAJXOT010000003.1	35258	57156	{Terpene}	{terpene}
5552718	18517	CAJXOT010000008.1	1	18517	{Terpene}	{terpene}
5552720	22585	CAJXOT010000011.1	46191	68775	{RiPP}	{cyanobactin,ripp,ripp-like}
5552723	57086	CAJXOT010000012.1	10455	67540	{NRP,Polyketide}	{nrp,nrps,polyketide,t1pks}
5552725	20321	CAJXOT010000014.1	25059	45379	{RiPP}	{rre-containing}
5552727	30812	CAJXOT010000024.1	16370	47181	{NRP}	{nrp,nrps-like}
5552729	22880	CAJXOT010000063.1	9261	32140	{RiPP}	{lanthipeptide-class-v}
5552732	17445	CAJXOT010000143.1	1	17445	{NRP}	{nrp,nrps}
5552739	9337	CAJXOT010000220.1	1	9337	{Terpene}	{terpene}
5553016	17038	CAJYBI010000002.1	3128	20165	{RiPP,Terpene}	{ripp,terpene}
5553019	13862	CAJYBI010000006.1	1	13862	{Terpene}	{terpene}
5553020	4892	CAJYBI010000104.1	1	4892	{Polyketide}	{t1pks}
5577871	14157	SYAQ01000210.1	1	14157	{Terpene}	{terpene}
5577873	4079	SYAQ01000236.1	1	4079	{Terpene}	{terpene}
5577875	9268	SYAQ01000550.1	1	9268	{Terpene}	{terpene}
5578179	21218	SXXM01000042.1	12077	33294	{Terpene}	{terpene}
5578180	20930	SXXM01000086.1	13523	34452	{Terpene}	{terpene}
5631320	15154	CAKZHE010000062.1	41796	56949	{Terpene}	{terpene}
5631321	30396	CAKZHE010000071.1	46066	76461	{Other}	{resorcinol}
5631322	18564	CAKZHE010000098.1	1	18564	{Terpene}	{terpene}
5631323	15488	CAKZHE010000106.1	1	15488	{NRP}	{nrp,nrps}
5631324	15233	CAKZHE010000110.1	1	15233	{RiPP}	{lap,ripp,thiopeptide}
5631325	11695	CAKZHE010000179.1	1	11695	{NRP}	{nrp,nrps}
5631327	21164	CAKZHE010000258.1	1021	22184	{Terpene}	{terpene}
5631329	31381	CAKZHE010000279.1	1	31381	{NRP,Polyketide}	{nrp,nrp-metallophore,nrps,polyketide,t1pks}
5631331	12483	CAKZHE010000299.1	1	12483	{Terpene}	{terpene}
5631332	22813	CAKZHE010000316.1	192	23004	{RiPP}	{cyanobactin,ripp}
5632780	36886	CAKZID010000006.1	1	36886	{Other,Polyketide}	{hgle-ks,other,t1pks}
5632781	7374	CAKZID010000012.1	1	7374	{Polyketide}	{ladderane}
5632782	22792	CAKZID010000014.1	1	22792	{RiPP}	{lanthipeptide-class-v}
5632783	13182	CAKZID010000025.1	1	13182	{RiPP}	{lanthipeptide-class-v,ripp}
5632785	23575	CAKZID010000058.1	10049	33623	{RiPP}	{ripp,thiopeptide}
5632787	35639	CAKZID010000170.1	14178	49816	{NRP}	{nrp,nrps}
5632789	37145	CAKZID010000241.1	1	37145	{Other,Polyketide}	{hgle-ks,other}
5632791	16718	CAKZID010000310.1	1	16718	{Terpene}	{terpene}
5633644	7361	CAKZKB010000002.1	1	7361	{RiPP}	{rre-containing}
5633647	6613	CAKZKB010000039.1	1	6613	{Terpene}	{terpene}
5633649	15991	CAKZKB010000132.1	2	15992	{RiPP}	{ripp,ripp-like}
5633650	22018	CAKZKB010000159.1	1	22018	{NRP}	{nrp,nrps}
5633652	10296	CAKZKB010000215.1	1	10296	{Terpene}	{terpene}
5633653	25956	CAKZKB010000284.1	1	25956	{NRP}	{nrp,nrps-like}
5633655	4246	CAKZKB010000329.1	1	4246	{NRP}	{nrp,nrps}
5633656	13068	CAKZKB010000390.1	1	13068	{NRP}	{nrp,nrps}
5633657	5981	CAKZKB010000415.1	1	5981	{NRP}	{nrp,nrps-like}
5633658	7373	CAKZKB010000429.1	1	7373	{RiPP}	{cyanobactin,ripp}
5633663	11426	CAKZKB010000474.1	1	11426	{RiPP}	{rre-containing}
5633664	6867	CAKZKB010000490.1	1	6867	{RiPP}	{lap,ripp}
5633666	2591	CAKZKB010000515.1	1	2591	{NRP}	{nrps-like}
5633668	8468	CAKZKB010000558.1	1	8468	{Polyketide}	{polyketide,t1pks}
5634631	9991	CAKZMO010000183.1	1	9991	{Terpene}	{terpene}
5634634	14214	CAKZMO010000301.1	1079	15292	{Terpene}	{terpene}
5634636	31818	CAKZMO010000310.1	1	31818	{NRP,Polyketide}	{nrps-like,polyketide,t1pks}
5634639	16161	CAKZMO010000496.1	1	16161	{Terpene}	{terpene}
5638993	1454	CALMNU010000133.1	1	1454	{Terpene}	{terpene}
5638994	3966	CALMNU010000275.1	1	3966	{RiPP}	{rre-containing}
5638995	2603	CALMNU010000277.1	1	2603	{RiPP}	{cyanobactin}
5638996	3410	CALMNU010000297.1	1	3410	{Terpene}	{terpene}
5638998	8333	CALMNU010000502.1	1	8333	{NRP}	{nrps-like}
5639000	4044	CALMNU010000585.1	1	4044	{Terpene}	{terpene}
5639001	3732	CALMNU010000653.1	1	3732	{Terpene}	{terpene}
5639002	2485	CALMNU010000716.1	1	2485	{NRP}	{nrps-like}
5639003	2736	CALMNU010000723.1	1	2736	{RiPP}	{cyanobactin}
5639005	6368	CALMNU010000805.1	1	6368	{Terpene}	{terpene}
5641954	21695	CALGDE010000100.1	24160	45854	{Terpene}	{terpene}
5641960	13268	CALGDE010000125.1	47275	60542	{Terpene}	{terpene}
5642307	42305	CALBEO010000002.1	94691	136995	{Other,Polyketide}	{arylpolyene,other}
5643686	13038	CALCTI010000134.1	1	13038	{Terpene}	{terpene}
5643690	8758	CALCTI010000231.1	1	8758	{Terpene}	{terpene}
5644037	9542	CALEKB010000066.1	1	9542	{Polyketide}	{arylpolyene,polyketide}
5644040	25929	CALEKB010000073.1	178540	204468	{Other}	{betalactone}
5644696	20630	CALCCD010000044.1	5472	26101	{Terpene}	{terpene}
5644698	13245	CALCCD010000066.1	1	13245	{Terpene}	{terpene}
5644700	6344	CALCCD010000072.1	1	6344	{NRP}	{nrp,nrps-like}
5644703	11592	CALCCD010000134.1	1526	13117	{RiPP}	{rre-containing}
5648275	10858	CALAJO010000004.1	5661	16518	{RiPP}	{ripp-like}
5648277	9003	CALAJO010000091.1	1	9003	{RiPP}	{microviridin}
5648278	25451	CALAJO010000093.1	1	25451	{Other}	{betalactone}
5652310	16187	CALHCP010000019.1	18771	34957	{Terpene}	{terpene}
5652315	15423	CALHCP010000059.1	1	15423	{Terpene}	{terpene}
5652324	14863	CALHCP010000125.1	1	14863	{Polyketide}	{arylpolyene}
5653975	17024	CALDYN010000156.1	1	17024	{NRP,Other,Polyketide}	{betalactone,nrps-like,polyketide,t1pks}
5653985	8603	CALDYN010000219.1	1	8603	{NRP,Polyketide}	{nrp,nrps-like,t1pks}
5653988	6996	CALDYN010000237.1	1	6996	{Terpene}	{terpene}
5653989	31983	CALDYN010000251.1	1	31983	{NRP}	{nrp,nrps}
5653991	16468	CALDYN010000316.1	1	16468	{Other}	{resorcinol}
5653992	20291	CALDYN010000363.1	6910	27200	{RiPP}	{ripp,rre-containing}
5653993	10799	CALDYN010000391.1	1	10799	{Terpene}	{terpene}
5653994	7914	CALDYN010000392.1	1	7914	{NRP,Polyketide}	{nrps-like,polyketide,t1pks}
5653996	10780	CALDYN010000396.1	1	10780	{Terpene}	{terpene}
5655527	11451	CALFCG010000010.1	22409	33859	{Polyketide,Terpene}	{polyketide,terpene}
5655529	16297	CALFCG010000014.1	1	16297	{Terpene}	{terpene}
5655531	18605	CALFCG010000016.1	1	18605	{NRP}	{nrp,nrps}
5655532	20960	CALFCG010000047.1	26951	47910	{Terpene}	{terpene}
5655533	4441	CALFCG010000095.1	1	4441	{NRP}	{nrps-like}
5655534	6955	CALFCG010000105.1	1	6955	{NRP,Other,Polyketide}	{betalactone,nrp,nrps-like,polyketide,t1pks}
5655541	8519	CALFCG010000248.1	1	8519	{NRP}	{nrp,nrps}
5655547	16962	CALFCG010000279.1	9496	26457	{Other}	{hserlactone,other}
5655548	3337	CALFCG010000290.1	1	3337	{NRP}	{nrp,nrps}
5655550	32188	CALFCG010000362.1	1	32188	{Polyketide}	{ladderane}
5655551	18239	CALFCG010000369.1	1	18239	{Other}	{resorcinol}
5661169	16949	CALKRU010000024.1	5551	22499	{Terpene}	{terpene}
5661171	20559	CALKRU010000035.1	1	20559	{Polyketide}	{arylpolyene}
5661175	15135	CALKRU010000175.1	1	15135	{Terpene}	{terpene}
5663829	24680	CALIFB010000139.1	1590	26269	{Other}	{betalactone}
5663830	25061	CALIFB010000150.1	2444	27504	{Other,Polyketide}	{arylpolyene,other}
5666431	8512	CALHGI010000194.1	1	8512	{RiPP}	{lassopeptide,ripp,rre-containing}
5666435	3469	CALHGI010000237.1	1	3469	{NRP}	{nrps-like}
5666436	3355	CALHGI010000325.1	1	3355	{NRP}	{nrp,nrps-like}
5666437	5488	CALHGI010000381.1	1	5488	{NRP}	{nrp,nrps-like}
5666439	3376	CALHGI010000395.1	1	3376	{Terpene}	{terpene}
5666976	3355	CALHGJ010000191.1	1	3355	{NRP}	{nrp,nrps-like}
5666978	8512	CALHGJ010000281.1	1	8512	{RiPP}	{lassopeptide,ripp,rre-containing}
5666980	3469	CALHGJ010000399.1	1	3469	{NRP}	{nrps-like}
5666981	5488	CALHGJ010000464.1	1	5488	{NRP}	{nrp,nrps-like}
5668358	10672	CALHNK010000069.1	13189	23860	{Terpene}	{terpene}
5668359	4944	CALHNK010000114.1	1	4944	{Polyketide}	{arylpolyene}
5668360	4413	CALHNK010000156.1	1	4413	{Terpene}	{terpene}
5668362	5999	CALHNK010000238.1	1	5999	{Terpene}	{terpene}
5682227	17080	JAABSU010000069.1	1	17080	{Other}	{resorcinol}
5682228	14059	JAABSU010000084.1	1	14059	{Terpene}	{terpene}
5682229	14453	JAABSU010000094.1	1	14453	{RiPP}	{ripp,rre-containing}
5682230	6373	JAABSU010000213.1	1	6373	{NRP}	{nrp,nrps-like}
5682231	5475	JAABSU010000229.1	1	5475	{Polyketide}	{arylpolyene}
5682326	21284	CVSV01000131.1	250932	272215	{Terpene}	{terpene}
5682568	21212	CVSW01000006.1	88709	109920	{Terpene}	{terpene}
5682569	56096	CVSW01000010.1	3	56098	{Other,Saccharide}	{phosphonate,saccharide}
5682570	20909	CVSW01000032.1	262586	283494	{Terpene}	{terpene}
5682789	20909	CVSY01000074.1	98555	119463	{Terpene}	{terpene}
5682790	19277	CVSY01000209.1	1	19277	{Terpene}	{terpene}
5683104	21269	CVSX01000007.1	63849	85117	{Terpene}	{terpene}
5683105	20909	CVSX01000023.1	166384	187292	{Terpene}	{terpene}
5683106	21212	CVSX01000027.1	43218	64429	{Terpene}	{terpene}
5683116	12149	JAABSJ010000037.1	22815	34963	{Other}	{nrps-independent-siderophore,other}
5683117	20944	JAABSJ010000078.1	1	20944	{RiPP}	{lap,ripp}
5683118	14286	JAABSJ010000148.1	1	14286	{NRP}	{nrp,nrps,nrps-like}
5683119	13196	JAABSJ010000166.1	1	13196	{Terpene}	{terpene}
5683122	7001	JAABSJ010000271.1	1	7001	{RiPP}	{ripp-like}
5683350	20909	CVSZ01000035.1	122048	142956	{Terpene}	{terpene}
5683353	21284	CVSZ01000037.1	35447	56730	{Terpene}	{terpene}
