"region_gene_id"	"bgc_id"	"region_length"	"contig_name"	"region_start_nt"	"region_end_nt"	"bgc_annotation_id"	"region_class"	"region_category"
433185642	2239542	42163	NZ_BDQK01000016.1	205108	247270	10680237	nrps-like	NA
437945249	2266729	28683	NZ_SZNH01000053.1	1	28683	10809714	"[""nrps"", ""t1pks""]"	NA
440838416	2281929	11437	NZ_BHVR01000033.1	36027	47463	10882016	cyanobactin	NA
444487608	2302459	24058	NZ_WVIE01000016.1	1	24058	10978985	nrps-like	NA
449323345	2330130	11636	NZ_VDFD01000136.1	1	11636	11108749	arylpolyene	NA
450513394	2336576	28980	NZ_JACEGC010000002.1	75983	104962	11139485	"[""nrps-like"", ""t1pks""]"	NA
450617296	2337203	9346	NZ_JACKZQ010000200.1	1	9346	11142497	nrps-independent-siderophore	NA
450629759	2337288	20453	NZ_VNWP01000014.1	17466	37918	11142914	cyanobactin	NA
450688165	2337803	9803	NZ_JACKZR010000921.1	1	9803	11145433	terpene	NA
451200341	2340631	62695	NZ_JACJUZ010000001.1	161000	223694	11158950	"[""nrps"", ""t1pks"", ""nrps-like""]"	NA
452510310	2347353	22022	NZ_JACJOE010000053.1	14747	36768	11191129	terpene	NA
452524688	2347422	20927	NZ_JACJOP010000035.1	208653	229579	11191461	terpene	NA
452531568	2347459	20462	NZ_JACJPB010000017.1	15499	35960	11191635	rre-containing	NA
452532035	2347464	16398	NZ_JACJOP010000074.1	1	16398	11191651	terpene	NA
452638074	2347988	20972	NZ_JACJPC010000048.1	61164	82135	11194185	terpene	NA
452667571	2348155	20969	NZ_JACJQC010000018.1	43270	64238	11194987	terpene	NA
452739478	2348550	18747	NZ_JACJRC010000042.1	1	18747	11196885	terpene	NA
452744261	2348578	16900	NZ_JACJRB010000016.1	111695	128594	11197028	terpene	NA
452779343	2348758	79988	NZ_JACJSP010000018.1	1	79988	11197903	transat-pks	NA
452821658	2348995	22779	NZ_JACJQW010000005.1	272206	294984	11199036	"[""rre-containing"", ""lassopeptide""]"	NA
452834875	2349065	20444	NZ_JACJRN010000012.1	157571	178014	11199379	rre-containing	NA
452857169	2349194	20930	NZ_JACJSK010000006.1	16618	37547	11199986	terpene	NA
452863500	2349231	38549	NZ_JACJRU010000037.1	37634	76182	11200171	"[""nrps"", ""t1pks"", ""nrps-like""]"	NA
452874062	2349303	34529	NZ_JACJSA010000020.1	1	34529	11200514	t1pks	NA
452905581	2349464	42514	NZ_JACJSE010000022.1	63894	106407	11201289	lanthipeptide-class-v	NA
452928648	2349589	20933	NZ_JACJTP010000001.1	48935	69867	11201889	terpene	NA
452942707	2349670	56009	NZ_JACJSW010000221.1	38245	94253	11202283	"[""nrps-like"", ""t1pks"", ""t3pks""]"	NA
453049310	2350249	74045	NZ_JACJTE010000022.1	24836	98880	11205075	"[""nrps"", ""t1pks""]"	NA
453260436	2351370	15600	NZ_VJXY01000041.1	1	15600	11210444	terpene	NA
454059961	2355543	60759	NZ_JACXXN010000011.1	35838	96596	11230414	nrps	NA
454379376	2357235	3469	NZ_JADEWA010000526.1	1	3469	11238496	nrps	NA
459655228	2386031	12313	NZ_JAAKGC010000024.1	1	12313	11375085	lap	NA
1945220622	12034988	41721	JADBUB010000141.1	1	41721	56522552	lanthipeptide-class-v	NA
465861403	2417122	13712	NZ_JAAHBQ010000138.1	194	13905	11523197	lap	NA
466956769	2423006	57830	NZ_BLAY01000001.1	112277	170106	11551131	"[""ranthipeptide"", ""lanthipeptide-class-ii""]"	NA
467288990	2424908	33396	NZ_JADEWE010000061.1	1	33396	11560170	nrps-like	NA
467623588	2427074	4220	NZ_JAIVFR010000689.1	1	4220	11570614	nrps-like	NA
467648411	2427222	30227	NZ_JAIVFQ010000081.1	1	30227	11571317	"[""lanthipeptide-class-v"", ""rre-containing"", ""spliceotide""]"	NA
467678489	2427404	15225	NZ_JAIVFZ010000010.1	24330	39554	11572203	terpene	NA
474713726	2464838	21281	NZ_JAGQAY010000007.1	66884	88164	11750251	terpene	NA
474830036	2465448	11084	NZ_JAGQCP010000014.1	1	11084	11753164	terpene	NA
474837016	2465476	40204	NZ_JAGQCW010000001.1	288008	328211	11753303	t3pks	NA
474838037	2465479	22758	NZ_JAGQCW010000001.1	626690	649447	11753318	"[""rre-containing"", ""lassopeptide""]"	NA
474839054	2465487	21257	NZ_JAGQCW010000001.1	833263	854519	11753351	terpene	NA
476349962	2473429	16866	NZ_JAMXFC010000015.1	15745	32610	11791103	nrps-independent-siderophore	NA
476378914	2473583	10135	NZ_JAMXFA010000054.1	26295	36429	11791842	ripp-like	NA
482010537	2501016	11099	NZ_JAQMTO010000092.1	20366	31464	11922755	cyanobactin	NA
482027674	2501143	10848	NZ_JAQMSJ010000002.1	1	10848	11923349	mycosporine-like	NA
482067518	2501376	3419	NZ_JAQMSV010000047.1	1	3419	11924463	cyanobactin	NA
482151717	2501920	20933	NZ_JAQMTT010000107.1	3262	24194	11927048	terpene	NA
482152636	2501932	13941	NZ_JAQMSF010000160.1	1	13941	11927090	mycosporine-like	NA
482154237	2501944	20831	NZ_JAQMTT010000109.1	1958	22788	11927153	terpene	NA
482220193	2502341	16937	NZ_JAQMUA010000381.1	1	16937	11929099	nrps	NA
493406311	2560243	3234	GL890896.1	1	3234	12204338	nrps-like	NA
494427883	2566532	59892	HE973360.1	703194	763085	12232979	"[""nrps"", ""nrps-like""]"	NA
494432527	2566560	39100	HE972695.1	7646	46745	12233118	"[""nrps"", ""nrps-like""]"	NA
494433789	2566566	21908	HE972726.1	16814	38721	12233144	terpene	NA
500076001	2599562	20453	KI928194.1	408291	428743	12377425	rre-containing	NA
500076621	2599568	42727	KI928194.1	980175	1022901	12377445	nrps-like	NA
513609886	2664966	20969	JTCM02000024.1	11013	31981	12682603	terpene	NA
525633875	2733697	44347	MBRD01000031.1	161610	205956	13001918	nrps	NA
525808059	2734910	3276	KV757762.1	1	3276	13007258	nrps	NA
532606237	2776164	21233	NQKY01000004.1	90200	111432	13191052	terpene	NA
532608562	2776183	43282	NQKY01000012.1	29162	72443	13191141	nrps-like	NA
532643181	2776438	10270	NOLI01000207.1	1	10270	13192365	"[""t1pks"", ""nrps""]"	NA
532653275	2776529	20831	NOLK01000003.1	107061	127891	13192800	terpene	NA
532665229	2776606	51201	NOLK01000053.1	1	51201	13193177	"[""t1pks"", ""nrps-like"", ""nrps""]"	NA
535442390	2800421	27801	DGDG01000321.1	1	27801	13292046	nrps	NA
539883750	2833260	41104	LAHE01000012.1	42570	83673	13434860	lanthipeptide-class-v	NA
541588918	2845019	64269	NHAI01000104.1	1	64269	13486301	"[""nrps"", ""t1pks""]"	NA
542059367	2847827	86296	DF978430.1	3	86298	13499315	"[""t1pks"", ""nrps""]"	NA
543048431	2854020	20966	PXQH01000002.1	35828	56793	13526620	terpene	NA
543060877	2854106	26260	PXPX01000053.1	1	26260	13526994	terpene	NA
543114477	2854498	19245	PXPO01000139.1	1	19245	13528762	terpene	NA
543114785	2854499	16881	PXPO01000142.1	253	17133	13528767	nrps-independent-siderophore	NA
548461134	2896548	42694	DOIX01000333.1	25344	68037	13719512	nrps-like	NA
550091740	2908001	82127	RCBZ01000392.1	70535	152661	13773482	"[""t1pks"", ""nrps"", ""pks-like"", ""t3pks""]"	NA
550389647	2909949	22544	RSCL01000002.1	1	22544	13782600	nrps-like	NA
550389983	2909952	22075	RSCL01000002.1	100082	122156	13782615	redox-cofactor	NA
550390380	2909955	23476	RSCL01000002.1	456336	479811	13782632	terpene	NA
550394579	2909995	56186	RSCL01000008.1	158846	215031	13782832	"[""nrps"", ""mycosporine-like""]"	NA
550394967	2909996	20294	RSCL01000008.1	247253	267546	13782837	microviridin	NA
580337872	3112634	23204	BPQA01000004.1	450511	473714	14701971	lanthipeptide-class-ii	NA
580338026	3112635	21920	BPQA01000004.1	905731	927650	14701976	redox-cofactor	NA
582280518	3127499	23360	JAIVFT010000003.1	32334	55693	14771054	indole	NA
582431829	3128445	49566	JAHRET010000032.1	17933	67498	14775064	"[""t1pks"", ""nrps""]"	NA
588202442	3173915	20291	JAGTJT010000002.1	786	21076	14968667	rre-containing	NA
629781345	3449962	14265	CADCTM010000194.1	1	14265	16197807	hgle-ks	NA
635304354	3482232	93845	NZ_LAGX01000012.1	39032	132876	16341953	"[""nrps"", ""t1pks""]"	NA
635310814	3482264	93845	NZ_LAHA01000013.1	48661	142505	16342113	"[""nrps"", ""t1pks""]"	NA
635351147	3482472	6975	NZ_LAHB01000126.1	1	6975	16343116	terpene	NA
636444555	3488777	44889	NZ_NJIA01000048.1	68968	113856	16373120	"[""t1pks"", ""nrps-like""]"	NA
915169194	5410539	15756	CANNAY010000065.1	1	15756	25240226	nrps	NA
932843896	5512404	14330	CAIWES010000112.1	18695	33024	25708906	terpene	NA
936310101	5532304	5010	REAO01000365.1	1	5010	25800181	cyanobactin	NA
953720086	5632782	22792	CAKZID010000014.1	1	22792	26260676	lanthipeptide-class-v	NA
1234857494	7386871	24429	ALVY01000218.1	36646	61074	34512102	t1pks	NA
1321283012	7925929	10351	BJCE01000196.1	1	10351	37122824	lanthipeptide-class-v	NA
1329627676	7991302	3525	CALJPF010000447.1	1	3525	37411080	terpene	NA
1332166883	8012017	14125	CAIQSI010000212.1	1	14125	37501934	thioamitides	NA
1333000005	8018625	2640	CADCTY010000498.1	1	2640	37530884	nrps	NA
1337650804	8055015	21212	JFKY01000185.1	17884	39095	37690592	terpene	NA
1337752631	8055779	21212	JFLH01000143.1	27289	48500	37693953	terpene	NA
1338109832	8058373	5480	CAKZYM010000776.1	1	5480	37705291	oligosaccharide	NA
1346498621	8115707	86548	LJOS01000003.1	20402	106949	37962019	"[""nrps"", ""hgle-ks"", ""t1pks""]"	NA
1355447889	8175131	29706	NAPY01000041.1	1	29706	38232093	nrps	NA
1369147876	8269519	32982	JADEXU010000026.1	33495	66476	38655527	nrps	NA
1369712267	8273778	12186	AJHB01001829.1	1	12186	38674180	"[""nrps-like"", ""nrps""]"	NA
1370151545	8277081	42687	MOLN01000028.1	1	42687	38688338	"[""nrp-metallophore"", ""nrps"", ""t1pks"", ""lanthipeptide-class-ii""]"	NA
1377404074	8330519	11131	LVHK01000024.1	42768	53898	38924570	ripp-like	NA
1384721904	8390341	20834	LYXM01000001.1	477878	498711	39187868	terpene	NA
1384722165	8390343	41185	LYXM01000001.1	711290	752474	39187876	arylpolyene	NA
1384722437	8390345	20630	LYXM01000001.1	1157679	1178308	39187884	hserlactone	NA
1391775579	8454109	3820	CAINPL010000366.1	1	3820	39470003	terpene	NA
1396970962	8506614	42439	JACQYI010000037.1	12257	54695	39696389	lanthipeptide-class-v	NA
1397496169	8511629	12483	QCGA01000013.1	1	12483	39717852	terpene	NA
1399252725	8527395	7970	SFAU01000175.1	1	7970	39785826	cyanobactin	NA
1399822272	8531911	10544	SFAV01000110.1	1	10544	39805506	terpene	NA
1400383315	8536700	17843	JADBSV010000037.1	1	17843	39826169	cyanobactin	NA
1401065769	8542521	7391	SFAD01000155.1	1	7391	39851577	cyanobactin	NA
1401416487	8545690	6779	PKDM01000509.1	1	6779	39865546	hserlactone	NA
1401416581	8545694	3198	PKDM01000657.1	1	3198	39865562	lap	NA
1403672345	8563904	43690	JAHHIB010000004.1	50280	93969	39945778	mycosporine-like	NA
1403752013	8564432	22731	JAQMTQ010000124.1	11697	34427	39948128	lanthipeptide-class-v	NA
1404310575	8568773	26871	JAHHHT010000010.1	1	26871	39967468	mycosporine-like	NA
1404310890	8568776	22259	JAHHHT010000010.1	219496	241754	39967483	lap	NA
1404697122	8571842	20978	JAHHHG010000136.1	30959	51936	39980903	terpene	NA
1404954482	8574018	7171	JAQMTR010000078.1	1	7171	39990500	ladderane	NA
1405341589	8577235	18480	JAIYBM010000471.1	1	18480	40004750	terpene	NA
1405535571	8578820	16355	JAQMTB010000244.1	1	16355	40011655	"[""t1pks"", ""nrps""]"	NA
1405741091	8580406	5340	JAQMSZ010000034.1	1	5340	40018673	cyanobactin	NA
1405844407	8581243	47044	JAGHZM010000005.1	52255	99298	40022366	nrps	NA
1406524322	8586793	1933	CAILLV010000062.1	1	1933	40046706	terpene	NA
1406899143	8589546	21641	PXXO01000002.1	224241	245881	40058781	t3pks	NA
1407146645	8591547	2964	SLAZ01000240.1	1	2964	40067444	terpene	NA
1408088868	8598664	7733	JAPZSO010000029.1	1	7733	40098872	terpene	NA
1408187412	8599392	25339	JAPZSF010000010.1	1	25339	40102129	lanthipeptide-class-v	NA
1410409332	8615932	4675	JAQCKL010000425.1	1	4675	40175053	nrps	NA
1410868318	8619596	34240	JACJNZ010000037.1	1	34240	40190990	nrps	NA
1411005373	8620633	41272	JACJOC010000063.1	8586	49857	40195574	t3pks	NA
1411081991	8621212	2588	JAQCCE010000223.1	1	2588	40198090	terpene	NA
1412000932	8628429	16347	JAGQBG010000044.1	1	16347	40229289	terpene	NA
1412231293	8630140	21284	QCPY01000001.1	137447	158730	40236718	terpene	NA
1413246602	8638243	52318	JACJPR010000017.1	77585	129902	40271624	"[""nrp-metallophore"", ""nrps""]"	NA
1414644162	8648630	39304	JACYLW010000068.1	70600	109903	40316742	lanthipeptide-class-v	NA
1414752342	8649463	29068	JACJQX010000013.1	121228	150295	40320318	nrps	NA
1414799599	8649828	5739	JAAURW010000088.1	1	5739	40321959	resorcinol	NA
1415444702	8654530	16978	JAAUSF010000117.1	1	16978	40342696	terpene	NA
1415465016	8654653	39839	JACJRG010000003.1	13865	53703	40343227	t1pks	NA
1415465715	8654660	86997	JACJRG010000003.1	134450	221446	40343255	"[""nrps"", ""nrp-metallophore"", ""t1pks""]"	NA
1415468997	8654675	35160	JACJRG010000014.1	1	35160	40343324	nrps	NA
1415574359	8655469	18537	JAKOGX010000061.1	2799	21335	40346812	lap	NA
1415758163	8656773	35736	WGNO01000044.1	1	35736	40352536	"[""hgle-ks"", ""t1pks""]"	NA
1417578730	8670000	20933	JACJTE010000002.1	212482	233414	40410624	terpene	NA
1418120801	8673896	6763	VGQX01000165.1	1	6763	40427711	hgle-ks	NA
1418373683	8675752	20957	JACSWA010000347.1	6433	27389	40435842	terpene	NA
1419258133	8682243	20046	JACJUP010000015.1	1	20046	40464408	nrps	NA
1419289709	8682514	11125	CAJARI010000020.1	1	11125	40465600	rre-containing	NA
1420321118	8690053	20627	CAMCMJ010000018.1	7649	28275	40498488	terpene	NA
1420389658	8690514	9530	CAMDXS010000095.1	1	9530	40500510	nrps-like	NA
1420605494	8692103	3447	JAPWJE010000536.1	1	3447	40507451	nrps-like	NA
1422105388	8703037	7912	QCOP01000032.1	1	7912	40555081	terpene	NA
1422145553	8703338	10660	QCNJ01000001.1	209978	220637	40556464	terpene	NA
1422205998	8703713	21284	QCMI01000001.1	713	21996	40558114	terpene	NA
1422246791	8703969	11303	QCMB01000004.1	70416	81718	40559277	terpene	NA
1422314689	8704496	14139	QCLA01000014.1	21047	35185	40561687	terpene	NA
1422498656	8705658	6717	QCKG01000038.1	1	6717	40567095	terpene	NA
1422954230	8708675	20909	QCIF01000002.1	156642	177550	40581014	terpene	NA
1445233795	8850202	20909	QCDI01000007.1	61294	82202	41235644	terpene	NA
1445520325	8852051	4516	QCBM01000013.1	1	4516	41244293	phosphonate	NA
1468079112	8998612	21284	JFNE01000040.1	97096	118379	41929227	terpene	NA
1472850510	9028796	42049	AJLN01000145.1	96983	139031	42069867	nrps-like	NA
1482321273	9089394	26376	LVHR01000019.1	12026	38401	42356840	t3pks	NA
1484741804	9104918	16903	LSYZ01000132.1	1	16903	42429809	terpene	NA
1493093320	9159314	12192	DOHO01000352.1	1	12192	42685073	t1pks	NA
1508079105	9254262	17593	QCVZ01000004.1	57	17649	43135666	terpene	NA
1582084462	9731851	46095	SFBW01000343.1	1	46095	45455063	"[""nrps"", ""hgle-ks"", ""t1pks""]"	NA
1632374241	10055382	3222	JAAUUS010000567.1	1	3222	47023729	terpene	NA
1635496047	10076452	38200	JAAUPE010000012.1	1	38200	47125172	"[""hgle-ks"", ""t1pks""]"	NA
1649521959	10168472	32346	WJFC01000107.1	1	32346	47569246	nrps	NA
1649523498	10168484	24239	WJFC01000143.1	9294	33532	47569307	nrps	NA
1651338965	10180561	5277	JAAUOO010000157.1	1	5277	47627653	lanthipeptide-class-v	NA
1682774365	10381592	1938	JAAHGG010001503.1	1	1938	48603721	cyanobactin	NA
1682848435	10382081	44245	JAAHFU020000001.1	2092218	2136462	48606094	nrps	NA
1682848707	10382082	20008	JAAHFU020000001.1	2319440	2339447	48606099	terpene	NA
1682848844	10382083	21038	JAAHFU020000001.1	2365130	2386167	48606103	terpene	NA
1682848988	10382084	48693	JAAHFU020000001.1	2640989	2689681	48606107	"[""nrps-like"", ""t1pks""]"	NA
1686727804	10406199	20912	JACJUZ010000042.1	24608	45519	48723369	terpene	NA
1736608509	10738246	37057	JACJOK010000093.1	1	37057	50328296	lanthipeptide-class-v	NA
1737627527	10745104	46324	JACJPZ010000031.1	143	46466	50361395	hgle-ks	NA
1738233666	10749054	42481	JACJRI010000004.1	212197	254677	50380359	lanthipeptide-class-v	NA
1738316024	10749534	31115	JACJRJ010000040.1	27483	58597	50382663	mycosporine-like	NA
1738883077	10753143	21085	JACJRV010000096.1	1	21085	50400005	mycosporine-like	NA
1738952472	10753624	23303	JACJRX010000039.1	36988	60290	50402315	lanthipeptide-class-ii	NA
1739710058	10758694	20453	JACJTA010000004.1	8028	28480	50426709	rre-containing	NA
1740051430	10760819	38664	JACJTO010000024.1	1	38664	50436914	hgle-ks	NA
1764666849	10925229	16952	JADEWY010000022.1	41128	58079	51225868	nrps-independent-siderophore	NA
1764667892	10925236	20459	JADEWY010000027.1	4428	24886	51225906	rre-containing	NA
1769367223	10950715	3158	CWat_WH0003_DRAFT_contig02225	1	3158	51347510	nrps-like	NA
1774542744	10976834	57602	CAIN01000141	1	57602	51472294	"[""t1pks"", ""nrps"", ""nrps-like""]"	NA
1782714227	11017487	23363	Ga0078704_1130	8906	32268	51666251	lanthipeptide-class-ii	NA
1794333601	11078326	21100	Ga0101165_173	1	21100	51955179	terpene	NA
1811910541	11177239	83461	Ga0339041_218	1	83461	52426418	"[""transat-pks"", ""t1pks"", ""pks-like"", ""t3pks"", ""nrps""]"	NA
1812477289	11180191	14121	Ga0339042_076	9579	23699	52440519	"[""cyanobactin"", ""ripp-like""]"	NA
1812849398	11182136	34270	Ga0336842_162	28045	62314	52449839	terpene	NA
1819042798	11213613	26632	Ga0268509_103	35647	62278	52600247	thioamitides	NA
1824677605	11240533	24049	Ga0481358_0728	1	24049	52728957	"[""betalactone"", ""nrps"", ""nrps-like""]"	NA
1824679714	11240556	3473	Ga0481358_1132	1	3473	52729061	nrps	NA
1824680143	11240566	21428	Ga0481358_1292	10492	31919	52729105	terpene	NA
1824980374	11242041	10018	Ga0478410_0752	1	10018	52736121	mycosporine-like	NA
1827976443	11256121	75071	Ga0336789_642	1	75071	52803701	"[""transat-pks"", ""nrps"", ""t1pks"", ""pks-like"", ""t3pks""]"	NA
1828776168	11259936	44776	Ga0440668_05	190722	235497	52821988	nrps-like	NA
1828776790	11259938	21908	Ga0440668_05	242123	264030	52822002	terpene	NA
1838426223	11318531	23319	JAGWYQ010000031.1	12129	35447	53100886	arylpolyene	NA
1882541469	11619286	33129	JAGHZQ010000037.1	64287	97415	54540714	t3pks	NA
1902941213	11757423	50421	JAHHIF010000024.1	2104	52524	55202748	nrps	NA
1903390232	11760553	41905	JAHHIA010000018.1	32358	74262	55217713	resorcinol	NA
1903450393	11760975	70288	JAHHHW010000078.1	1	70288	55219739	"[""t1pks"", ""microviridin"", ""nrps"", ""nrps-like""]"	NA
1903734880	11762885	20933	JAHHHR010000008.1	160706	181638	55228841	terpene	NA
1903740910	11762918	20282	JAHHHR010000057.1	949	21230	55228997	proteusin	NA
1904986506	11771093	20300	JAHHGU010000011.1	59882	80181	55268192	rre-containing	NA
1942823350	12019024	5036	JADBVX010000037.1	1	5036	56446687	nrps	NA
1943264737	12022043	4865	JADBVM010000216.1	1	4865	56460889	nrps	NA
1943784848	12025514	44439	JADBVB010000030.1	25733	70171	56477397	"[""nrps-like"", ""t1pks"", ""t3pks""]"	NA
1944722880	12031684	17375	JADBUM010000263.1	1	17375	56506893	terpene	NA
1945922135	12039676	20364	JADBTI010000094.1	1	20364	56544961	"[""nrps"", ""nrps-like""]"	NA
1946390790	12042757	45961	JADBSW010000109.1	18861	64821	56559756	"[""t1pks"", ""terpene""]"	NA
1946556803	12043825	30333	JADBSR010000395.1	1	30333	56564958	"[""nrps"", ""microviridin""]"	NA
1946830868	12045718	26451	JADBSM010000107.1	1	26451	56573843	"[""t1pks"", ""nrps""]"	NA
1947463322	12049792	40403	JADBRY010000028.1	1	40403	56593405	"[""t1pks"", ""t3pks"", ""nrps-like""]"	NA
1959811425	12133267	13134	JAJPJF010000189.1	10907	24040	56992674	proteusin	NA
1980698583	12280046	20945	JAGQBA010000001.1	556233	577177	57683677	terpene	NA
1980698890	12280048	21278	JAGQBA010000002.1	333569	354846	57683687	terpene	NA
1981163305	12283060	21143	JAGQBZ010000002.1	224132	245274	57697968	terpene	NA
1981867726	12287805	17970	JAGQCQ010000034.1	65	18034	57720412	terpene	NA
1982235561	12290280	13858	JAGQDA010000051.1	4343	18200	57731964	cdps	NA
1987895028	12328985	4147	JALRHG010000520.1	1	4147	57915085	hgle-ks	NA
2014565288	12510532	13969	JAHCSU010000347.1	1	13969	58767895	terpene	NA
2014908108	12512851	7940	JAKMFN010000048.1	1	7940	58778908	terpene	NA
2044449486	12704650	47219	JAQMSR010000469.1	1	47219	59700715	"[""t1pks"", ""nrps"", ""nrps-like""]"	NA
2045086124	12708622	14678	JAQMUD010000066.1	1	14678	59719921	hgle-ks	NA
2045086970	12708632	10970	JAQMUD010000163.1	3633	14602	59719974	cyanobactin	NA
2045149866	12709041	9780	JAQMST010000062.1	1	9780	59721944	rre-containing	NA
2062690362	12820598	1390	JAPWJN010000051.1	1	1390	60254680	rre-containing	NA
2063224801	12824134	1728	JAPWJB010001430.1	1	1728	60271250	t1pks	NA
2086957090	12973630	7213	JAJAZF010000304.1	1	7213	60977737	lap	NA
2101444302	13065116	42468	JAPZRB010000049.1	1	42468	61405638	"[""nrps"", ""nrps-like""]"	NA
2101800955	13067626	3681	JAPZTK010000828.1	1	3681	61417281	terpene	NA
2149469618	13117320	2766	JAOONA010000045.1	1	2766	61638158	terpene	NA
4333090	18402	20323	NZ_AP018166.1	880789	901111	88459	terpene	NA
4333638	18404	22304	NZ_AP018166.1	976320	998623	88471	lap	NA
4334175	18406	40623	NZ_AP018166.1	1253955	1294577	88478	lanthipeptide-class-v	NA
4335043	18408	77811	NZ_AP018166.1	1591460	1669270	88490	"[""nrp-metallophore"", ""nrps"", ""t1pks""]"	NA
4336719	18416	20562	NZ_AP018166.1	1932112	1952673	88523	terpene	NA
4338079	18422	37880	NZ_AP018166.1	2810516	2848395	88553	lanthipeptide-class-v	NA
4339003	18427	42315	NZ_AP018166.1	3199926	3242240	88576	"[""lanthipeptide-class-v"", ""spliceotide"", ""rre-containing""]"	NA
